Transaction Number,Vendor,Category,Amount
8001885543,SCOPE,Social care,"£2,453.12"
8001893772,ONE HOUSING GROUP LTD,Social care,"£2,443.73"
1900808328,BT PAYMENT SERVICES LTD,IT and Telecoms,"£2,439.50"
5201146767,RINGWAY JACOBS LIMITED,Public Realm,"£2,438.22"
8001885867,FOCUS CARELINK LTD,Social care,"£2,436.10"
8001897252,CAMDEN LODGE,Temporary Accommodation,"£2,435.72"
8001897503,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,435.72"
8001899042,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£2,435.72"
8001899794,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,435.72"
8001897279,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,435.72"
8001899044,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£2,435.72"
8001897206,DRS CARE HOMES LTD,Social care,"£2,435.72"
8001897502,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,435.72"
8001897517,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,435.72"
8001899055,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£2,435.72"
8001897513,ABBEYDALE RESIDENTIAL CARE HOME,Social care,"£2,435.72"
8001897196,DRS CARE HOMES LTD,Temporary Accommodation,"£2,435.72"
8001897376,GCH (MARTINS HOUSE) LIMITED,Temporary Accommodation,"£2,432.12"
8001899879,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,430.75"
8001894655,SEVACARE (UK) LTD,Social care,"£2,429.44"
8001886581,ARAN HOMES LIMITED,Temporary Accommodation,"£2,427.52"
8001897291,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£2,426.15"
1900806800,DIGNITY FUNERALS PLC,General,"£2,425.00"
200345816,CHRISTIAN ACTION HOUSING ASSOCIATIO,Social care,"£2,423.88"
8001898997,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,421.19"
8001889207,CASTLE HOMES CARE LIMITED,Temporary Accommodation,"£2,420.51"
8001892321,YOUR CHOICE (BARNET) LTD,Social care,"£2,420.00"
8001897353,BENELL CARE SERVICES LIMITED,Temporary Accommodation,"£2,414.23"
5201146754,RINGWAY JACOBS LIMITED,Public Realm,"£2,411.19"
8001899757,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,411.02"
8001899916,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,404.93"
1900808256,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,403.00"
1900807582,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,403.00"
8001897516,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,402.50"
1900808294,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,400.00"
1900808295,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,400.00"
8001890624,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,400.00"
1900807011,OAKTREE SCHOOL,General,"£2,400.00"
1900806740,LANABI LTD,People and Recruitment,"£2,400.00"
200345836,CHRISTIAN ACTION HOUSING ASSOCIATIO,Social care,"£2,398.95"
8001899911,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,396.53"
8001899905,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,396.53"
8001897294,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£2,395.90"
8001897398,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£2,395.90"
5201146194,TRAIN2WORK ACADEMY,General,"£2,394.57"
200345844,HARINGEY CHINESE CENTRE,Social care,"£2,392.27"
8001899875,BUPA CARE HOMES,Temporary Accommodation,"£2,391.43"
8001897284,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,385.40"
8001897282,TORRINGTON HOMES,Temporary Accommodation,"£2,385.05"
5201146817,WALLGATE LIMITED,General,"£2,384.00"
8001899780,THE GRANGE,Temporary Accommodation,"£2,383.85"
8001899758,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,383.37"
8001899743,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,383.37"
1900807049,ALLPAY LIMITED,Finance,"£2,382.92"
1900807524,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£2,381.60"
8001886651,ST ALEX LTD,Social care,"£2,380.00"
8001886653,ST ALEX LTD,Temporary Accommodation,"£2,380.00"
8001887962,CONNIFERS CARE LIMITED,Temporary Accommodation,"£2,380.00"
8001897310,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£2,376.10"
8001894920,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£2,375.84"
8001886761,SCOPE,Social care,"£2,373.98"
8001899702,B&M INVESTMENTS LIMITED,Temporary Accommodation,"£2,369.28"
8001899000,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,366.37"
5201145382,BARCHAM TREES PLC,Public Realm,"£2,363.40"
8001897272,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£2,361.72"
5201147480,UNITED GUARDING SERVICES LTD,General,"£2,360.00"
8001898548,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£2,357.14"
8001891233,HAIL LTD,Social care,"£2,350.25"
8001899846,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,350.14"
8001897222,COTTAGE & RURAL ENTERPRISES LTD,Temporary Accommodation,"£2,349.80"
8001894919,CARE PAYMENTS ADMINISTRATION,Social care,"£2,349.08"
8001895461,CARE PAYMENTS ADMINISTRATION,Social care,"£2,349.08"
5201147721,PEARL LINGUISTICS,Communication,"£2,348.33"
1900807788,TOUCAN COMPUTING LTD,IT and Telecoms,"£2,345.00"
1900806965,SOUNDINGS (CONSTRUCTION) LTD,People and Recruitment,"£2,344.75"
8001899841,J & C CHELLUN T/A LAKESIDE NURSING,Temporary Accommodation,"£2,340.50"
8001899775,THE GRANGE,Temporary Accommodation,"£2,338.42"
8001899881,THE GRANGE,Temporary Accommodation,"£2,329.65"
8001897348,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,329.65"
8001897417,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,329.65"
8001897375,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,329.65"
8001899528,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£2,325.60"
5201146416,RINGWAY JACOBS LIMITED,Public Realm,"£2,324.59"
1900808351,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£2,322.58"
1900808232,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,322.00"
1900807583,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,322.00"
1900808267,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,322.00"
8001897234,CEDAR HOUSE CO LTD,Temporary Accommodation,"£2,321.25"
8001899714,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,321.25"
8001899715,THE GRANGE,Temporary Accommodation,"£2,321.25"
5201147063,REDACTED PERSONAL DATA,Legal,"£2,320.00"
1900808282,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,320.00"
1900808252,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,320.00"
1900806816,EURO STARS HOUSING & ACCOMMODATION,Temporary Accommodation,"£2,311.66"
8001892302,YOUR CHOICE (BARNET) LTD,Social care,"£2,310.00"
8001887921,STREETSCENE ADDICTION RECOVERY LTD,Social care,"£2,308.88"
8001887901,STREETSCENE ADDICTION RECOVERY LTD,Social care,"£2,308.88"
8001892640,INDEPENDENT PLUS LTD,"Construction, Property and Fac Man","£2,308.57"
1900807360,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£2,304.00"
8001899003,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,303.75"
8001838621,MSASA CARE LTD,Social care,"£2,302.14"
8001895203,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,300.00"
8001899760,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,299.10"
8001894651,SEVACARE (UK) LTD,Social care,"£2,286.76"
1900807331,REDACTED PERSONAL DATA,Legal,"£2,280.00"
200345873,ST MUNGOS HOUSING ASSOCIATION,Social care,"£2,280.00"
200345838,MARCUS & MARCUS LTD,Social care,"£2,279.89"
200345865,NIA PROJECT,Social care,"£2,279.81"
8001896230,SATELLITE CONSORTIUM LIMITED,Social care,"£2,278.63"
8001886629,MAISON MOTI LTD,Temporary Accommodation,"£2,277.16"
8001894830,SEVACARE (UK) LTD,Social care,"£2,276.55"
8001891455,SAPH LTD,Social care,"£2,271.92"
8001886702,SAPH LTD,Social care,"£2,271.92"
8001898914,SOMEWHERE HOUSE LTD,Social care,"£2,271.41"
1900808240,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,268.00"
8001899123,REDACTED PERSONAL DATA,Social care,"£2,264.40"
1900807895,GHISLAINE MILLER CONSULTANCY LTD,People and Recruitment,"£2,261.50"
1900807353,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£2,260.00"
8001899762,NELLSAR LTD,Temporary Accommodation,"£2,258.57"
8001892421,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,257.23"
8001899804,MONREAD LODGE NURSING HOME LIMITED,Temporary Accommodation,"£2,256.35"
8001899782,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£2,255.92"
8001899056,HERITAGE CARE,Temporary Accommodation,"£2,254.36"
8001886605,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001886606,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001886638,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
5201147775,PANKHURST CONTRACTING,"Construction, Property and Fac Man","£2,250.00"
8001886632,MAISON MOTI LTD,Temporary Accommodation,"£2,250.00"
8001886633,MAISON MOTI LTD,Social care,"£2,250.00"
8001897332,RUNWOOD HOMES LTD,Temporary Accommodation,"£2,245.38"
1900808537,CLYDE & CO LLP,Finance,"£2,244.00"
8001893446,ONE HOUSING GROUP LTD,Social care,"£2,242.54"
1900806893,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,240.00"
1900806898,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,240.00"
1900806894,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,240.00"
8001853681,SHARED CARE SERVICES LTD,Social care,"£2,238.62"
8001897469,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£2,236.87"
8001897330,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,236.43"
8001899738,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,221.41"
1900807535,REDACTED PERSONAL DATA,General,"£2,219.76"
5201146909,SOUTHERN LANDSCAPE AND CONSTRUCTION,"Construction, Property and Fac Man","£2,219.00"
8001885985,DIMENSIONS (UK) LIMITED,Social care,"£2,216.00"
8001899103,DIMENSIONS (UK) LIMITED,Social care,"£2,216.00"
8001885542,SCOPE,Social care,"£2,215.72"
8001885484,MAISON MOTI LTD,Social care,"£2,214.29"
8001897270,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,214.28"
8001897319,ASHLEY HOUSE,Temporary Accommodation,"£2,214.28"
8001897257,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,214.28"
8001899736,MELROSE HOUSE,Temporary Accommodation,"£2,214.28"
8001897293,ASHLEY HOUSE,Temporary Accommodation,"£2,214.28"
8001899891,MELROSE HOUSE,Temporary Accommodation,"£2,214.28"
8001899892,MELROSE HOUSE,Temporary Accommodation,"£2,214.28"
8001899726,MELROSE HOUSE,Temporary Accommodation,"£2,214.28"
8001897464,DRS CARE HOMES LTD,Temporary Accommodation,"£2,214.28"
8001899709,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,213.88"
8001899874,MARY FEILDING GUILD,Social care,"£2,211.45"
8001899737,METHODIST HOMES FOR THE AGED,Social care,"£2,211.40"
8001898994,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,211.01"
8001897525,CEDAR HOUSE CO LTD,Temporary Accommodation,"£2,210.53"
8001887801,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£2,208.75"
8001899863,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,208.67"
1900808306,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,204.80"
8001890381,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£2,200.00"
8001896232,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
8001890241,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£2,200.00"
8001896852,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,200.00"
1900807216,FLYNN COMMUNICATIONS LTD,General,"£2,200.00"
5201146555,RINGWAY JACOBS LIMITED,Public Realm,"£2,198.53"
5201146404,RINGWAY JACOBS LIMITED,Public Realm,"£2,198.53"
8001899723,GREEN TREES,Temporary Accommodation,"£2,189.39"
8001885862,NORTH LONDON ASIAN CARE,Social care,"£2,188.90"
8001893389,EXTRA MILE CARE COMPANY,Social care,"£2,188.04"
5201146779,RINGWAY JACOBS LIMITED,Public Realm,"£2,187.47"
8001888985,OASIS CARE & TRAINING AGENCY,Social care,"£2,182.72"
8001887822,PRECIOUS HOMES LTD,Temporary Accommodation,"£2,180.00"
8001897308,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£2,178.85"
5201146775,RINGWAY JACOBS LIMITED,Public Realm,"£2,166.46"
8001899002,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,165.52"
8001899869,ESSEX COUNTY COUNCIL,Temporary Accommodation,"£2,163.89"
1900807351,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£2,160.00"
1900807444,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£2,160.00"
8001899113,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£2,159.60"
8001899109,HOFFMANN FOUNDATION FOR AUTISM,"Construction, Property and Fac Man","£2,159.60"
8001892011,HAIL LTD,Social care,"£2,158.29"
8001899016,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,157.07"
8001894907,SEVACARE (UK) LTD,Social care,"£2,154.56"
8001897439,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£2,152.91"
5201147502,BOLDENS SIGNAGE SOLUTIONS,Communication,"£2,152.73"
8001891500,HAIL LTD,Social care,"£2,150.00"
5201147795,RINGWAY JACOBS LIMITED,Public Realm,"£2,149.39"
8001899856,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,148.21"
8001887961,CONNIFERS CARE LIMITED,Social care,"£2,142.86"
8001892764,MAISON MOTI LTD,Social care,"£2,142.86"
8001894917,CARE PAYMENTS ADMINISTRATION,Social care,"£2,141.33"
8001886422,CARE PAYMENTS ADMINISTRATION,Social care,"£2,141.33"
8001897248,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£2,138.86"
8001887205,SAPH LTD,Social care,"£2,134.44"
8001899045,G.A. PROJECTS LIMITED,Temporary Accommodation,"£2,133.55"
8001897498,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,130.36"
8001896141,SEVACARE (UK) LTD,Social care,"£2,129.61"
8001900202,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£2,128.44"
8001899112,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£2,128.44"
8001894766,CAMPHILL COMMUNITIES THORNBURY LTD,Social care,"£2,128.28"
5201146700,RINGWAY JACOBS LIMITED,Public Realm,"£2,128.20"
8001891482,SAPH LTD,Social care,"£2,126.37"
8001898999,WATERFALL HOUSE LTD,Temporary Accommodation,"£2,125.98"
8001898998,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,125.53"
1900807869,REDACTED PERSONAL DATA,Children and Education,"£2,125.00"
5201146414,RINGWAY JACOBS LIMITED,Public Realm,"£2,124.99"
200345830,CATCH 22 CHARITY LTD,Social care,"£2,122.85"
8001897492,CIRCA CARE LTD,Temporary Accommodation,"£2,116.24"
8001899818,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,112.88"
8001899017,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£2,112.74"
1900807742,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£2,109.34"
8001899059,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,108.23"
8001894923,CARE PAYMENTS ADMINISTRATION,Social care,"£2,104.17"
8001886423,CARE PAYMENTS ADMINISTRATION,Social care,"£2,104.17"
8001899730,KISHOR VILLAGE,Temporary Accommodation,"£2,101.80"
8001896236,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,100.00"
8001899065,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,099.83"
8001897302,HILLCARE LTD,Temporary Accommodation,"£2,098.25"
8001899889,JEWISH CARE,Temporary Accommodation,"£2,090.28"
8001899006,QUANTUM CARE LIMITED,Temporary Accommodation,"£2,086.08"
8001897528,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,077.68"
8001894889,SEVACARE (UK) LTD,Social care,"£2,073.50"
8001886722,SAPH LTD,Social care,"£2,073.26"
8001891465,SAPH LTD,Social care,"£2,073.26"
8001899050,ST LUCY LODGE,Temporary Accommodation,"£2,072.80"
1900806796,SANCTUARY PERSONNEL LTD,People and Recruitment,"£2,070.00"
1900807603,SCOPE,General,"£2,070.00"
5201146707,RINGWAY JACOBS LIMITED,Public Realm,"£2,067.84"
8001900188,REDACTED PERSONAL DATA,Social care,"£2,065.00"
8001897448,AVON LODGE UK LTD,Temporary Accommodation,"£2,063.93"
8001899012,ADIEMUS CARE LIMITED T/A CHAPLIN LO,Temporary Accommodation,"£2,063.36"
8001889801,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£2,062.50"
8001891488,HAIL LTD,Social care,"£2,061.85"
1900808003,HAMPTON'S RESOURCING,People and Recruitment,"£2,060.00"
8001899855,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001899699,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001899848,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001899859,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001899862,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,055.97"
8001896258,SEVACARE (UK) LTD,Social care,"£2,041.92"
5201146049,PLM OFFICE SOLUTION,IT and Telecoms,"£2,039.00"
8001899791,JEWISH CARE,Temporary Accommodation,"£2,036.96"
8001894673,SEVACARE (UK) LTD,Social care,"£2,036.72"
5201145441,THE STAUNTON GROUP PRACTICE,Public Health,"£2,036.40"
5201147805,RINGWAY JACOBS LIMITED,Public Realm,"£2,035.98"
8001897266,SPECIALITY CARE (REIT) HOMES LTD,Temporary Accommodation,"£2,033.46"
5201147311,XEROX FINANCE LTD,IT and Telecoms,"£2,030.62"
8001897478,HEMBURY FORT HOUSE,Temporary Accommodation,"£2,030.50"
200345823,HORNSEY HOUSING TRUST,Social care,"£2,025.66"
8001895043,KISHARON,Social care,"£2,025.60"
200345829,SANCTUARY HOUSING ASSOCIATION,Social care,"£2,021.76"
8001899854,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,020.01"
8001888982,OASIS CARE & TRAINING AGENCY,Social care,"£2,019.92"
8001897450,WATERFALL HSE LTD t/a AMBERLEY HOUS,Temporary Accommodation,"£2,019.65"
1900807591,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,016.00"
1900807592,IPEOPLE SERVICES LIMITED,People and Recruitment,"£2,016.00"
8001890642,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£2,012.50"
8001899711,GREEN TREES,Temporary Accommodation,"£2,011.25"
8001899079,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£2,011.25"
8001897509,CAMDEN LODGE,Temporary Accommodation,"£2,011.25"
8001899066,WOODLANDS RESIDENTIAL CARE HOME,Temporary Accommodation,"£2,011.25"
8001898925,THE PROVIDENCE PROJECTS REHAB GROUP,Social care,"£2,010.57"
8001899857,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,010.49"
1900808047,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£2,005.00"
8001899526,NAS SERVICES LTD,Social care,"£2,002.80"
8001894769,SEVACARE (UK) LTD,Social care,"£2,001.44"
8001894827,SEVACARE (UK) LTD,Social care,"£2,001.44"
8001886636,MAISON MOTI LTD,Social care,"£2,000.00"
8001896237,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£2,000.00"
8001886634,MAISON MOTI LTD,Social care,"£2,000.00"
8001885409,MAISON MOTI LTD,Social care,"£2,000.00"
1900806836,FAIRCROFT ESTATES LTD,Temporary Accommodation,"£2,000.00"
8001885486,MAISON MOTI LTD,Social care,"£2,000.00"
1900808036,LISELLE SOCIAL CARE LTD,People and Recruitment,"£2,000.00"
1900807760,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,000.00"
8001885483,MAISON MOTI LTD,Social care,"£2,000.00"
1900807921,ALISON WRIGHT & CO LTD,People and Recruitment,"£2,000.00"
1900807191,A CHAWHAN LTD,Children and Education,"£2,000.00"
8001884782,MAISON MOTI LTD,Social care,"£2,000.00"
1900806746,LONDON BOROUGH OF ENFIELD,People and Recruitment,"£2,000.00"
8001899800,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,999.79"
1900807217,WHITTINGTON HOSPITAL NHS TRUST,People and Recruitment,"£1,998.03"
1900806919,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
1900806921,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,998.00"
8001899727,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,997.11"
1900808335,OFSTED,Learning and Development,"£1,997.00"
5201147483,UNITED GUARDING SERVICES LTD,General,"£1,994.20"
200345855,POLISH & EASTERN EUROP CHRISTIAN FA,Social care,"£1,993.60"
8001899842,JEWISH CARE,Temporary Accommodation,"£1,992.15"
5201147763,FISCAL TECHNOLOGIES LTD,IT and Telecoms,"£1,990.00"
8001897290,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£1,989.50"
8001894962,ROYAL MENCAP SOCIETY,Social care,"£1,989.08"
8001897328,ASTON GRANGE LTD,Temporary Accommodation,"£1,988.44"
8001891229,PRECIOUS HOMES LTD,Temporary Accommodation,"£1,986.21"
8001899735,TOGETHER WORKING FOR WELLBEING,Temporary Accommodation,"£1,985.15"
1900808039,CYCLESCHEME LIMITED,Transport & Travel,"£1,984.95"
8001897268,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,981.12"
8001887887,STREETSCENE ADDICTION RECOVERY LTD,Social care,"£1,979.04"
8001899122,NAS SERVICES LTD,Social care,"£1,974.40"
1900807892,THAMES WATER UTILITIES LTD (PROPERT,Energy and Utilities,"£1,973.36"
8001897316,AVON LODGE UK LTD,Temporary Accommodation,"£1,970.44"
8001897288,OURRIS PROPERTIES LIMITED,Temporary Accommodation,"£1,970.01"
8001889761,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,968.75"
8001889841,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,968.75"
8001889821,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,968.75"
1900808010,PARK RETAIL LTD,General,"£1,960.00"
1900806737,FOCUS ON FOSTERING LTD,People and Recruitment,"£1,958.93"
1900807338,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,950.30"
5201145921,BUNZL UK LTD t/a GREENHAM,General,"£1,948.19"
5201146551,BRITISH GAS BUSINESS,Energy and Utilities,"£1,947.21"
1900807581,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
1900808258,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,944.00"
