Transaction Number,Vendor,Category,Amount
8001910443,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,800.00"
8001910385,EDENVALE CARE LIMITED,Social care,"£4,800.00"
8001919894,PALM TREE LODGE CARE HOME LTD,Temporary Accommodation,"£4,799.58"
8001921030,HERITAGE CARE,Temporary Accommodation,"£4,789.26"
8001919051,CHOICE SUPPORT,Temporary Accommodation,"£4,786.28"
8001918995,CHOICE SUPPORT,Temporary Accommodation,"£4,786.28"
8001918766,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£4,785.72"
8001919144,CONNIFERS CARE LIMITED,Temporary Accommodation,"£4,784.78"
200347460,CYPRIOT ELDERLY & DISABLED GROUP,Social care,"£4,784.55"
200346882,CYPRIOT ELDERLY & DISABLED GROUP,Social care,"£4,784.55"
200346888,TURKISH CYPRIOT WOMEN'S PROJECT,Social care,"£4,784.54"
200347466,TURKISH CYPRIOT WOMEN'S PROJECT,Social care,"£4,784.54"
200346885,KURDISH ADVICE CENTRE,Social care,"£4,784.54"
1900809547,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£4,782.01"
8001921125,HAIL LTD,Social care,"£4,778.52"
1900810103,RIG MEDICAL RECRUIT LTD,People and Recruitment,"£4,776.38"
8001913542,POST ADOPTION CENTRE,Children and Education,"£4,776.00"
8001921066,HAIL LTD,Social care,"£4,764.82"
8001897671,SANKOFA CARE LTD,Children and Education,"£4,759.65"
200347475,HAIL LTD,Social care,"£4,735.76"
200346897,HAIL LTD,Social care,"£4,735.76"
8001918867,CHOICE SUPPORT,Temporary Accommodation,"£4,734.22"
8001918878,CHOICE SUPPORT,Temporary Accommodation,"£4,734.22"
8001918894,CHOICE SUPPORT,Temporary Accommodation,"£4,734.22"
8001918875,CHOICE SUPPORT,Temporary Accommodation,"£4,734.22"
8001918890,CHOICE SUPPORT,Temporary Accommodation,"£4,728.94"
8001919734,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,726.92"
8001919737,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,726.92"
8001897763,FAMILIES@FAMILY CARE LIMITED,Children and Education,"£4,721.35"
1900809189,NETWORK RAIL INFRASTRUCTURE LTD,Public Realm,"£4,721.21"
8001918857,GREEN LANES PROJECTS LTD,Temporary Accommodation,"£4,714.28"
5201131664,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£4,712.40"
8001918916,DRS CARE HOMES LTD,Temporary Accommodation,"£4,684.98"
5201148570,EPI-USE LTD,IT and Telecoms,"£4,672.00"
8001919266,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,671.42"
8001921207,HAIL LTD,Social care,"£4,648.36"
8001902641,HAMPSHIRE COUNTY COUNCIL,Social care,"£4,648.15"
8001921124,HAIL LTD,Social care,"£4,646.74"
8001918793,KEYS CHILDCARE LTD,Temporary Accommodation,"£4,642.86"
8001902749,THE FER VIEW,Temporary Accommodation,"£4,636.90"
5201149739,POSITIVE EMPLOYMENT & TRAINING JOB,General,"£4,620.09"
8001921012,MACINTYRE CARE,Temporary Accommodation,"£4,617.68"
1900810028,ALLPAY LIMITED,"Construction, Property and Fac Man","£4,609.33"
8001919148,CHOICE SUPPORT,Temporary Accommodation,"£4,608.56"
8001918589,SANKOFA CARE LTD,Children and Education,"£4,606.12"
8001899417,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,594.65"
8001918931,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£4,589.66"
8001909902,OPTIMAL CARE SERVICES LTD,Social care,"£4,576.32"
8001898709,HUGH MYDDLETON HOUSE,General,"£4,571.13"
8001918678,FAMILIES@FAMILY CARE LIMITED,Children and Education,"£4,569.04"
8001897836,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£4,566.44"
8001921032,HAIL LTD,Social care,"£4,562.02"
8001921042,HAIL LTD,Social care,"£4,562.02"
8001920984,HAIL LTD,Social care,"£4,562.02"
200347487,EPIC TRUST - SWALLOW HOUSE,Social care,"£4,549.73"
200346909,EPIC TRUST - SWALLOW HOUSE,Social care,"£4,549.73"
1900809698,JVM LTD,People and Recruitment,"£4,540.21"
8001919186,MANHATTAN PROPERTY SERVICES,"Construction, Property and Fac Man","£4,537.76"
8001899408,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,517.15"
1900810173,SRH SOLUTIONS LTD,People and Recruitment,"£4,500.00"
5201150738,BARNETT WADDINGHAM LLP,People and Recruitment,"£4,500.00"
1900810172,WISE C SOLUTIONS LTD,People and Recruitment,"£4,500.00"
5201150688,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£4,487.00"
8001918797,EBONYCARE,Temporary Accommodation,"£4,478.57"
1900809140,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£4,478.01"
8001897621,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£4,477.28"
1900809871,DIGNITY FUNERALS LTD,General,"£4,475.00"
8001918893,CHOICE SUPPORT,Temporary Accommodation,"£4,463.32"
1900809932,ACORN VENTURE LTD T/A ACORN ADVENTU,Learning and Development,"£4,460.00"
8001921208,HAIL LTD,Social care,"£4,459.36"
1900809245,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£4,459.28"
1900810091,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£4,459.28"
8001897630,BY THE BRIDGE,Children and Education,"£4,457.94"
8001901842,MARCUS & MARCUS LTD,Temporary Accommodation,"£4,452.00"
5201149445,LB OF EALING,People and Recruitment,"£4,450.00"
8001885677,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,446.43"
8001919797,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,446.42"
5201149231,ACCESS DISPLAYS LTD,Communication,"£4,438.00"
8001897584,4D CARE LTD,Temporary Accommodation,"£4,435.72"
8001897918,AFTER CARE (N W) LIMITED,"Construction, Property and Fac Man","£4,428.57"
8001899326,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,425.51"
1900809690,IPEOPLE SERVICES LIMITED,People and Recruitment,"£4,425.00"
1900809493,IPEOPLE SERVICES LIMITED,People and Recruitment,"£4,425.00"
1900810993,IPEOPLE SERVICES LIMITED,People and Recruitment,"£4,425.00"
1900809110,IPEOPLE SERVICES LIMITED,People and Recruitment,"£4,425.00"
1900810164,IPEOPLE SERVICES LIMITED,People and Recruitment,"£4,425.00"
8001897780,PARENT & CHILD FOSTERING SERVICE,Children and Education,"£4,424.15"
8001897616,GREATER LONDON FOSTERING LTD,Children and Education,"£4,424.15"
8001897786,PARENT & CHILD FOSTERING SERVICE,Children and Education,"£4,424.15"
5201150568,RINGWAY JACOBS LIMITED,Public Realm,"£4,418.64"
8001895392,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£4,416.00"
8001897829,THE FOSTERING FOUNDATION LTD,Children and Education,"£4,406.43"
8001898647,BARCHESTER HEALTHCARE HOMES LTD,Temporary Accommodation,"£4,406.43"
8001910444,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,406.40"
8001910441,EDENVALE CARE LIMITED,Social care,"£4,406.40"
8001898713,MAGICARE LTD,Temporary Accommodation,"£4,391.04"
5201149043,UNITED GUARDING SERVICES LTD,General,"£4,389.60"
1900810437,THOMAS RIDLEY & SON  LTD,Food and Drink,"£4,388.41"
8001897623,BY THE BRIDGE,Children and Education,"£4,388.05"
8001897856,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,384.29"
1900809764,ST MARK'S PAROCHIAL CHURCH COUNCIL,General,"£4,375.00"
8001918045,WILLOWCROFT CARE HOME LTD,Temporary Accommodation,"£4,372.06"
8001919788,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,371.42"
1900810026,ALLPAY LIMITED,"Construction, Property and Fac Man","£4,356.58"
1900810110,ALPHA PLANNING LTD,People and Recruitment,"£4,350.00"
5201149754,POSITIVE EMPLOYMENT & TRAINING JOB,General,"£4,348.61"
8001918744,DIVERSE CARE (UK) LTD,Children and Education,"£4,345.20"
5201148899,UNITED GUARDING SERVICES LTD,General,"£4,342.40"
8001897827,FOSTERCARE UK LTD,Children and Education,"£4,335.57"
8001918745,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£4,332.86"
8001914242,DILIGENT CARE SERVICES LTD,Social care,"£4,326.40"
5201149061,DVIP,Legal,"£4,320.00"
5201148822,BRIGHTSPARKS RECRUITMENT LIMITED,Communication,"£4,320.00"
8001918549,BY THE BRIDGE,Children and Education,"£4,314.12"
8001897768,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£4,306.83"
8001897943,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,295.71"
8001918874,VOYAGE LTD,Temporary Accommodation,"£4,295.02"
8001899444,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,291.28"
8001918920,CMG LTD,Temporary Accommodation,"£4,287.98"
8001919241,AFTER CARE (N W) LIMITED,"Construction, Property and Fac Man","£4,285.72"
8001919705,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,282.76"
8001918696,PARENT & CHILD FOSTERING SERVICE,Children and Education,"£4,281.42"
8001918535,GREATER LONDON FOSTERING LTD,Children and Education,"£4,281.42"
8001918701,PARENT & CHILD FOSTERING SERVICE,Children and Education,"£4,281.42"
8001899404,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,275.78"
8001899445,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,275.78"
5201150258,CT PLUS CIC,Transport & Travel,"£4,275.00"
1900810184,PREMIER CAREWAITING LTD,General,"£4,273.49"
8001918910,DRS CARE HOMES LTD,Temporary Accommodation,"£4,270.02"
1900808807,VAROSI ESTATES LIMITED,Temporary Accommodation,"£4,269.86"
8001902701,GLENHOLME MENTAL HEALTHCARE LIMITED,Temporary Accommodation,"£4,264.71"
8001917419,BARCHESTER HEALTHCARE HOMES LTD,Temporary Accommodation,"£4,264.28"
8001918739,THE FOSTERING FOUNDATION LTD,Children and Education,"£4,264.28"
8001918742,BY THE BRIDGE,Children and Education,"£4,246.50"
8001898732,MAGICARE LTD,Temporary Accommodation,"£4,244.12"
8001919184,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,242.86"
8001918915,DRS CARE HOMES LTD,Temporary Accommodation,"£4,236.00"
8001913903,FLEXSERVE UK LIMITED,Social care,"£4,228.50"
8001899412,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£4,217.60"
1900810185,PREMIER CAREWAITING LTD,General,"£4,213.64"
8001921003,THE GRANGE,Temporary Accommodation,"£4,210.90"
8001899402,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,208.96"
8001918845,LEONARD CHESHIRE DISABILITY,Social care,"£4,207.32"
8001899392,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,207.15"
8001899465,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,207.15"
1900810477,RANDOMSTORM LIMITED,IT and Telecoms,"£4,200.00"
8001918919,CEPHAS CARE LTD,Temporary Accommodation,"£4,199.14"
8001918737,FOSTERCARE UK LTD,Children and Education,"£4,195.72"
8001902381,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,189.43"
8001921183,CARETECH COMMUNITY SERVICES LTD,Temporary Accommodation,"£4,178.58"
8001918683,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£4,167.90"
8001919264,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,157.14"
5201148391,PREMIER PRINT & PROMOTIONS LIMITED,Communication,"£4,154.55"
8001885704,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,152.86"
8001919824,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,152.86"
5201148911,LEARNING PLUS UK,Children and Education,"£4,147.00"
8001897629,ACTION FOR CHILDREN,Children and Education,"£4,146.87"
8001919784,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,137.86"
8001885706,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,137.86"
8001919825,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,137.86"
1900810758,PLEXUS LAW CLIENT ACCOUNT,Finance,"£4,131.00"
8001920342,GLENHOLME MENTAL HEALTHCARE LIMITED,Temporary Accommodation,"£4,127.14"
8001897646,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£4,118.57"
8001897625,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£4,118.21"
1900810980,ANTALIS LTD,Communication,"£4,114.01"
8001899240,BY THE BRIDGE,Children and Education,"£4,104.95"
1900809745,ALLPAY LIMITED,"Construction, Property and Fac Man","£4,104.14"
8001918945,ASHNESS CARE LTD,Temporary Accommodation,"£4,101.42"
8001911742,KARTEROS LTD T/A ST MARKS DAY SERVI,Social care,"£4,100.00"
8001907842,KARTEROS LTD T/A ST MARKS DAY SERVI,Social care,"£4,100.00"
5201148505,SAVILLS (UK) LIMITED,People and Recruitment,"£4,100.00"
8001919068,ASHNESS CARE LTD,Temporary Accommodation,"£4,092.86"
8001918999,ASHNESS CARE LTD,Temporary Accommodation,"£4,092.86"
8001918994,ASHNESS CARE LTD,Temporary Accommodation,"£4,092.86"
8001919792,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£4,081.54"
8001899403,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,074.28"
8001919782,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,073.18"
8001885727,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,071.43"
8001885651,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,071.43"
8001897608,EBONYCARE,Temporary Accommodation,"£4,071.43"
8001919104,DRS CARE HOMES LTD,Temporary Accommodation,"£4,071.42"
8001919845,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,071.42"
8001921164,GLENHOLME MENTAL HEALTHCARE LIMITED,Temporary Accommodation,"£4,071.42"
8001919772,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,071.42"
8001921006,OUTWARD HOUSING,Temporary Accommodation,"£4,071.42"
8001918891,ASHNESS CARE LTD,Temporary Accommodation,"£4,064.10"
1900811028,IRG ADVISORS LLP,People and Recruitment,"£4,062.50"
8001904865,OASIS CARE & TRAINING AGENCY,Social care,"£4,060.00"
8001897722,SEAFIELDS FOSTERING LIMITED,Children and Education,"£4,051.18"
8001899439,PRIORY GROUP LIMITED,Temporary Accommodation,"£4,037.04"
5201149807,DISCLOSURE & BARRING SERVICE,People and Recruitment,"£4,036.00"
1900808741,EURO STARS HOUSING & ACCOMMODATION,Temporary Accommodation,"£4,032.34"
8001909661,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£4,032.00"
8001921079,HAIL LTD,Social care,"£4,030.76"
5201150305,NCER CIC,Learning and Development,"£4,030.13"
8001919187,THEMICARE LTD,"Construction, Property and Fac Man","£4,023.42"
8001919116,ASHNESS CARE LTD,Temporary Accommodation,"£4,020.00"
1900809742,ALLPAY LIMITED,"Construction, Property and Fac Man","£4,017.54"
8001899401,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,014.90"
8001918548,ACTION FOR CHILDREN,Children and Education,"£4,013.10"
8001899468,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,012.55"
8001919080,ASHNESS CARE LTD,Temporary Accommodation,"£4,007.14"
1900810419,PRESCOTT THOMAS LTD,Food and Drink,"£4,003.40"
8001918871,BARONSMEDE FAMILY HOME LTD,Temporary Accommodation,"£4,002.26"
1900809221,W J MEADE LETTINGS,People and Recruitment,"£4,001.33"
5201150215,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£4,000.00"
5201150677,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£4,000.00"
1900809572,GALLAGHER BASSETT INTERNATIONAL LTD,Finance,"£4,000.00"
1900809172,RENAISI LTD,General,"£4,000.00"
1900808645,PLEXUS LAW CLIENT ACCOUNT,Finance,"£4,000.00"
5201150432,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£4,000.00"
8001908021,CHILTERN SUPPORT & HOUSING LTD,Social care,"£4,000.00"
1900808846,MANG & CO SOLICITORS,Legal,"£4,000.00"
5201150214,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£4,000.00"
8001901123,ADELAIDE CARE LTD,Social care,"£3,993.32"
8001899514,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,985.72"
8001898649,MAGICARE LTD,Temporary Accommodation,"£3,985.72"
8001918564,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,985.72"
8001918544,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,985.38"
8001919087,DRS CARE HOMES LTD,Temporary Accommodation,"£3,972.86"
8001897772,FOCUS ON FOSTERING LTD,Children and Education,"£3,968.62"
8001918040,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£3,967.62"
1900810593,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£3,963.85"
8001918039,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£3,950.66"
8001918981,DRS CARE HOMES LTD,Temporary Accommodation,"£3,943.50"
8001919783,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£3,942.86"
8001897947,THEMICARE LTD,"Construction, Property and Fac Man","£3,941.43"
8001921044,GREENVIEW HEALTHCARE LTD,Temporary Accommodation,"£3,934.28"
8001914641,L' ARCHE LAMBETH,Social care,"£3,932.20"
8001900984,L' ARCHE LAMBETH,Social care,"£3,932.20"
8001905521,SEVACARE (UK) LTD,Social care,"£3,928.84"
8001897844,THEMICARE LTD,"Construction, Property and Fac Man","£3,923.72"
8001897941,THEMICARE LTD,"Construction, Property and Fac Man","£3,923.72"
8001895401,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£3,920.00"
8001911342,VINEYARD (UK) SERVICES LTD,Social care,"£3,919.32"
8001917728,VINEYARD (UK) SERVICES LTD,Social care,"£3,919.32"
8001899416,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,916.37"
8001902222,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,916.36"
5201150638,J TOMS LIMITED,Public Realm,"£3,915.00"
8001919819,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,906.82"
8001897796,FOSTERPLUS LIMITED,Children and Education,"£3,906.00"
8001901122,EAST THAMES GROUP,Social care,"£3,902.64"
8001915961,EAST THAMES GROUP,Social care,"£3,902.64"
8001847504,CASCADE CARE LTD,Temporary Accommodation,"£3,901.57"
8001897289,CASCADE CARE LTD,Temporary Accommodation,"£3,901.57"
8001901232,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,901.19"
1900809848,IRG ADVISORS LLP,People and Recruitment,"£3,900.00"
5201150674,INTUITIVE RECOVERY LTD,Public Health,"£3,900.00"
1900810057,AGILISYS PROFESSIONAL SERVICES,People and Recruitment,"£3,890.70"
8001899522,ADR CARE HOMES LTD,Temporary Accommodation,"£3,889.53"
8001919781,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£3,885.38"
8001919848,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£3,883.12"
8001911281,VINEYARD (UK) SERVICES LTD,Social care,"£3,880.00"
8001917644,VINEYARD (UK) SERVICES LTD,Social care,"£3,880.00"
8001899382,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,879.65"
8001899379,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,879.65"
8001919316,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£3,870.93"
1900809854,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£3,860.00"
8001919891,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,857.14"
8001918990,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£3,857.14"
8001919070,ADMIRAL HEALTHCARE LIMITED,Temporary Accommodation,"£3,857.14"
8001917421,MAGICARE LTD,Temporary Accommodation,"£3,857.14"
8001888623,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,857.14"
1900809901,JS ESTATES LTD,General,"£3,846.35"
8001899389,SUNRISE OPERATIONS SOLIHULL LTD,Temporary Accommodation,"£3,843.12"
8001897720,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,841.21"
8001918687,FOCUS ON FOSTERING LTD,Children and Education,"£3,840.60"
8001897921,URBAN LAND MANAGEMENT LTD,"Construction, Property and Fac Man","£3,839.58"
1900810056,AGILISYS PROFESSIONAL SERVICES,People and Recruitment,"£3,835.00"
8001919182,THEMICARE LTD,"Construction, Property and Fac Man","£3,822.86"
8001919268,THEMICARE LTD,"Construction, Property and Fac Man","£3,814.28"
8001897787,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,804.15"
8001897627,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,804.15"
8001919262,THEMICARE LTD,"Construction, Property and Fac Man","£3,797.14"
8001919173,THEMICARE LTD,"Construction, Property and Fac Man","£3,797.14"
8001885675,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,790.03"
8001919796,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,790.02"
5201150002,A. & T. FLOORING LTD,"Construction, Property and Fac Man","£3,789.00"
8001918905,CASCADE CARE LTD,Temporary Accommodation,"£3,775.72"
8001880670,CASCADE CARE LTD,Temporary Accommodation,"£3,775.71"
8001899515,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,768.93"
8001902382,PRECIOUS HOMES LTD,Social care,"£3,764.29"
8001899500,SANDHURST LODGE LTD,Temporary Accommodation,"£3,764.28"
8001898724,MAGICARE LTD,Temporary Accommodation,"£3,764.28"
8001919762,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,754.50"
8001919759,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,754.50"
8001920482,ST ALEX LTD,Temporary Accommodation,"£3,752.00"
8001897795,MOMENTS FOSTERING LTD,Children and Education,"£3,751.00"
8001897618,MOMENTS FOSTERING LTD,Children and Education,"£3,751.00"
1900810997,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,750.00"
1900810157,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,750.00"
5201150234,HARINGEY ADVISORY GRP ON ALCOHOL,Social care,"£3,750.00"
1900809492,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,750.00"
8001920522,ST ALEX LTD,Temporary Accommodation,"£3,750.00"
1900809084,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,750.00"
1900809751,INFOTECH NETWORK SOLUTIONS LTD,IT and Telecoms,"£3,750.00"
1900809737,PRESCOTT THOMAS LTD,Food and Drink,"£3,740.54"
1900810396,PRESCOTT THOMAS LTD,Food and Drink,"£3,739.85"
8001914341,ANNA HOUSE LTD,Temporary Accommodation,"£3,734.50"
8001899360,THE ROLAND RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,721.77"
1900809870,DIGNITY FUNERALS PLC,General,"£3,720.00"
8001919769,SUNRISE OPERATIONS SOLIHULL LTD,Temporary Accommodation,"£3,719.14"
8001918637,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,717.30"
1900809750,BDI SECURITIES UK LIMITED,"Construction, Property and Fac Man","£3,717.00"
1900810171,DSI BILLING SERVICES,General,"£3,701.14"
8001897891,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£3,697.86"
1900810836,LONDON BOROUGH OF CROYDON,Finance,"£3,690.00"
8001899350,L' ARCHE LAMBETH,Temporary Accommodation,"£3,688.24"
8001918702,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,681.42"
8001918546,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,681.42"
5201150189,BRIGHT INTERACTIVE LTD,Communication,"£3,680.00"
8001897785,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,671.28"
1900811074,PRESCOTT THOMAS LTD,Food and Drink,"£3,660.99"
8001901103,DYNAMIC PEOPLE LTD,Social care,"£3,660.86"
8001897804,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,659.29"
8001897667,ETHELBERT SPECIALIST HOMES LTD,Children and Education,"£3,658.79"
8001897963,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,658.00"
1900809839,THE BRANDON CENTRE,People and Recruitment,"£3,657.71"
1900809184,THE BRANDON CENTRE,People and Recruitment,"£3,657.71"
1900808811,CUBISM LAW,Legal,"£3,650.00"
8001919892,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,647.36"
8001921083,MSASA CARE LTD,Temporary Accommodation,"£3,642.86"
8001918053,THE JENNIFER HOME,Temporary Accommodation,"£3,642.86"
8001921153,GLENHOLME MENTAL HEALTHCARE LIMITED,Temporary Accommodation,"£3,642.86"
8001917489,MAGICARE LTD,Temporary Accommodation,"£3,642.86"
8001919020,DRS CARE HOMES LTD,Temporary Accommodation,"£3,642.86"
8001921199,CARE UK COMMUNITY PARTNERSHIPS LTD,Social care,"£3,642.86"
8001918982,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,642.86"
5201150118,RUSKINS TREE SURGERY LTD,Public Realm,"£3,640.00"
8001895400,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£3,640.00"
8001897640,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,639.40"
1900810044,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£3,634.53"
8001897961,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,631.43"
8001897770,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,631.34"
8001918708,MOMENTS FOSTERING LTD,Children and Education,"£3,630.00"
8001918537,MOMENTS FOSTERING LTD,Children and Education,"£3,630.00"
8001921010,RESIDENTIAL CARE SERVICES LTD,Temporary Accommodation,"£3,616.62"
1900809695,KENDALL & SONS LTD,"Construction, Property and Fac Man","£3,615.90"
8001897769,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,608.40"
8001897761,BANYA FAMILY PLACEMENT AGENCY LIMIT,Children and Education,"£3,607.47"
8001917684,VINEYARD (UK) SERVICES LTD,Social care,"£3,604.72"
8001911101,VINEYARD (UK) SERVICES LTD,Social care,"£3,604.72"
8001919740,THE ROLAND RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,601.72"
5201149840,BADGER COMPUTER SERVICES LTD,IT and Telecoms,"£3,600.00"
8001914102,THE ROYAL ASSOCIATION FOR DEAF PEOP,Social care,"£3,600.00"
8001921067,FAMILY MOSAIC,Temporary Accommodation,"£3,596.36"
8001897813,BANYA FAMILY PLACEMENT AGENCY LIMIT,Children and Education,"£3,596.00"
8001897622,BANYA FAMILY PLACEMENT AGENCY LIMIT,Children and Education,"£3,596.00"
1900808806,VAROSI ESTATES LIMITED,Temporary Accommodation,"£3,592.50"
8001897758,DIVERSE CARE (UK) LTD,Children and Education,"£3,588.87"
8001897647,BRIGHTER FUTURES FOSTER CARE LTD,Children and Education,"£3,588.87"
8001897685,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,587.32"
8001919217,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£3,578.56"
8001898611,LANCAM NURSING HOME,Temporary Accommodation,"£3,577.38"
8001918876,BETHEL CARE SERVICES LTD,Temporary Accommodation,"£3,575.96"
5201148769,THE INTERNATIONAL ASSOC. OF BOOK-KE,Learning and Development,"£3,575.00"
8001911601,CHRISTIES CARE LTD,Social care,"£3,572.00"
