Transaction,Vendor,Category,Amount
5201097084,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£7,322.93"
5201098155,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£7,260.00"
5201097665,UNITED GUARDING SERVICES LTD,General,"£7,249.00"
1900774035,CONTRACT SECURITY SERVICES LTD,"Construction, Property and Fac Man","£7,244.80"
8001418026,VIRIDIAN HOUSING,Social Care,"£7,238.12"
5201097742,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£7,207.03"
8001416002,GREEN LANES PROJECTS LTD,Temporary Accommodation,"£7,202.85"
5201097125,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£7,200.00"
8001415945,COMPLETE CARE SERVICES LTD,Temporary Accommodation,"£7,183.80"
1900773845,CIPFA BUSINESS LIMITED,Recruitment and People,"£7,140.00"
1900773397,NPS LONDON LTD,"Construction, Property and Fac Man","£7,123.35"
5201098750,THAMES WATER UTILITIES LTD,Energy and Utilities,"£7,104.48"
1900773238,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£7,086.20"
8001397523,TY CONNECTIONS LTD,Children and Education,"£7,071.40"
1900774161,SAVILLS (L&P) LTD,"Construction, Property and Fac Man","£7,000.00"
5201098215,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£6,964.86"
200331444,HAIL LTD,Social Care,"£6,953.60"
5201096577,UNITED GUARDING SERVICES LTD,General,"£6,952.00"
8001415852,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,947.50"
5201098176,CIVICA UK LTD,Recruitment and People,"£6,946.08"
8001415894,BROWNLOW ENTERPRISES LTD,General,"£6,917.06"
8001418020,ROSEVIEW CARE HOMES,Temporary Accommodation,"£6,877.13"
5201097191,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£6,863.00"
8001336802,SIGNHEALTH,Temporary Accommodation,"£6,862.34"
8001402887,CONSENSA CARE LTD,Temporary Accommodation,"£6,846.57"
8001411244,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£6,763.98"
8001411274,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£6,762.43"
5201097736,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,760.49"
8001406442,MARCUS & MARCUS LTD,Temporary Accommodation,"£6,752.00"
8001415922,CONSENSA CARE LTD,Temporary Accommodation,"£6,724.57"
8001417132,INTEGRATED SERVICES PROGRAMME,Children and Education,"£6,719.20"
5201097741,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,711.73"
5201097743,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,709.07"
5201098795,THE SOUTHOVER PARTNERSHIP LTD,Children and Education,"£6,681.08"
5201098938,THE SOUTHOVER PARTNERSHIP LTD,Children and Education,"£6,681.08"
5201098939,THE SOUTHOVER PARTNERSHIP LTD,Children and Education,"£6,681.08"
1900774459,BREYER GROUP PLC,"Construction, Property and Fac Man","£6,664.30"
1900774449,CONTRACT SECURITY SERVICES LTD,"Construction, Property and Fac Man","£6,658.84"
5201097208,VOLKERHIGHWAYS LTD,Public Realm,"£6,648.48"
8001416096,DRS CARE HOMES LTD,Temporary Accommodation,"£6,642.85"
8001417945,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£6,642.85"
5201093898,HIGHWAY DESIGN PARTNERSHIP,Public Realm,"£6,620.00"
200331381,EPIC TRUST - SWALLOW HOUSE,Social Care,"£6,608.86"
8001418023,MAGICARE LTD,Temporary Accommodation,"£6,592.86"
5201098585,LOGICALIS UK LTD,IT and Telecoms,"£6,553.57"
5201097082,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£6,535.20"
5201097895,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£6,529.00"
1900774429,VALUATION OFFICE AGENCY ADMINS'TION,General,"£6,500.00"
5201098348,CIPFA,Learning and Development,"£6,485.00"
1900744411,LUBAVITCH GIRLS PRIMARY SCHOOL,General,"£6,480.00"
5201096796,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,460.48"
5201097439,WHITEOWL LIMITED,Recruitment and People,"£6,450.00"
8001415868,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,447.29"
1900773844,CIPFA BUSINESS LIMITED,Recruitment and People,"£6,435.00"
5201096968,PACE FUELCARE LTD,Energy and Utilities,"£6,431.63"
1900774288,HOMES FOR HARINGEY LIMITED,General,"£6,417.25"
5201097739,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,401.17"
5201097738,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,358.94"
200331416,MARCUS & MARCUS LTD,Social Care,"£6,346.56"
5201098952,UNITED GUARDING SERVICES LTD,General,"£6,336.00"
8001415662,UNIFIED CARE LTD,Temporary Accommodation,"£6,280.77"
1900773491,LGC EDUCATION LTD,Recruitment and People,"£6,250.00"
1900774302,PLEXUS LAW CLIENT ACCOUNT,Finance,"£6,250.00"
1900773262,WISDOM ACADEMIES,Children and Education,"£6,250.00"
5201096793,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,241.19"
1900773096,UNITED GUARDING SERVICES LTD,General,"£6,226.00"
5201097083,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£6,214.28"
5201096771,RUSKINS TREE SURGERY LTD,Public Realm,"£6,207.73"
8001417115,CREDO CARE LIMITED,Children and Education,"£6,200.00"
8001417116,CREDO CARE LIMITED,Children and Education,"£6,200.00"
1900774350,LUBAVITCH GIRLS PRIMARY SCHOOL,General,"£6,199.20"
1900774352,WEST GREEN PLAYGROUP,General,"£6,199.20"
1900774289,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£6,175.42"
5201096792,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,170.96"
5201098776,NPS LONDON LTD,"Construction, Property and Fac Man","£6,141.87"
5201097891,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£6,125.00"
1900773484,MOORCROFT MANOR LIMITED,Children and Education,"£6,120.00"
1900773635,LIPPITT ASSOCIATES LTD,Recruitment and People,"£6,075.00"
8001415607,REDACTED PERSONAL DATA,Social Care,"£6,068.08"
5201096952,UNITED GUARDING SERVICES LTD,General,"£6,042.33"
8001415660,UNIFIED CARE LTD,Temporary Accommodation,"£6,031.53"
1900774073,HERTFORDSHIRE COUNTY COUNCIL,Children and Education,"£6,020.70"
200331395,BROADWAY HOUSING ASSOCIATION,Social Care,"£6,000.27"
8001415844,REDACTED PERSONAL DATA,Temporary Accommodation,"£5,954.79"
5201097953,CIPFA BUSINESS LIMITED,Recruitment and People,"£5,940.00"
1900773001,VAROSI ESTATES LIMITED,Temporary Accommodation,"£5,928.20"
8001417721,ARP CHARITABLE SERVICES,Social Care,"£5,927.14"
1900774555,TYRER ROXBURGH SOLICITORS LLP,Legal,"£5,900.00"
8001415928,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£5,899.51"
5201097740,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£5,895.13"
200331414,HARINGEY ADVISORY GRP ON ALCOHOL,Social Care,"£5,892.88"
1900774589,REDACTED PERSONAL DATA,General,"£5,860.00"
8001411300,HAIL LTD,Social Care,"£5,841.42"
8001411302,HAIL LTD,Social Care,"£5,841.42"
8001416121,CMG LTD,Temporary Accommodation,"£5,840.40"
1900774578,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£5,836.25"
8001416055,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£5,823.57"
8001415612,DIMENSIONS (UK) LIMITED,Temporary Accommodation,"£5,822.56"
8001417844,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,818.22"
8001416097,CRAEGMOOR HEALTHCARE,Temporary Accommodation,"£5,815.82"
8001411258,SAIVAN CARE SERVICES LTD,Temporary Accommodation,"£5,765.95"
5201097762,MAX SOLUTIONS ( ASSOCIATES ) LTD,Recruitment and People,"£5,760.00"
8001417888,OUTWARD HOUSING,Temporary Accommodation,"£5,757.15"
5201096617,THE NEWSPAPER LICENSING AGENCY LTD,Learning and Development,"£5,751.24"
8001417859,ROSELOCK LIMITED,Temporary Accommodation,"£5,750.90"
1900773752,PLEXUS CLIENT ACCOUNT,Finance,"£5,750.00"
8001417007,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,748.33"
8001415900,CHOICE SUPPORT,Temporary Accommodation,"£5,745.18"
8001417885,NEXUS DIRECT,Temporary Accommodation,"£5,736.20"
5201097776,INSIGHT DIRECT (UK) LTD,IT and Telecoms,"£5,729.00"
1900774613,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£5,705.34"
5201097744,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£5,692.69"
8001417886,HOFFMANN FOUNDATION FOR AUTISM,Temporary Accommodation,"£5,690.84"
5201098787,NPS LONDON LTD,"Construction, Property and Fac Man","£5,687.25"
1900773565,OMEGA LETTINGS LTD,Temporary Accommodation,"£5,686.66"
5201097745,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£5,677.30"
1900774561,MILES & CO,Legal,"£5,670.00"
8001417881,OUTWARD HOUSING,Temporary Accommodation,"£5,645.89"
5201097982,CBS OUTDOOR LTD,Communication,"£5,614.00"
8001406623,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£5,600.00"
8001405881,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£5,600.00"
8001416093,APOLLO CARE & SUPPORTED HOUSING LTD,Social Care,"£5,580.00"
8001417915,NAS SERVICES LTD,Social Care,"£5,572.96"
8001417190,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£5,568.48"
5201096798,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£5,559.29"
5201098220,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£5,550.62"
1900773763,REDACTED PERSONAL DATA,Legal,"£5,550.00"
1900774605,HOMES FOR HARINGEY LIMITED,Finance,"£5,545.45"
8001411245,JANITH HOMES LTD,Temporary Accommodation,"£5,536.96"
200331388,NEWHAM ASIAN WOMENS' PROJECT,Social Care,"£5,527.15"
5201097201,VOLKERHIGHWAYS LTD,Public Realm,"£5,509.19"
5201096991,TMP (UK)LIMITED,Communication,"£5,506.90"
8001415884,ASHDENE HOUSE LTD,Temporary Accommodation,"£5,502.77"
1900773489,CARIS,General,"£5,500.00"
1900773490,CARIS,General,"£5,500.00"
5201096777,WOODWARD LEWIS LLP,Recruitment and People,"£5,500.00"
5201097835,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£5,492.63"
5201098552,THE PLAY INSPECTION COMPANY LTD,Public Realm,"£5,490.00"
1900773018,REDACTED PERSONAL DATA,Legal,"£5,475.00"
5201098183,WOODWARD LEWIS LLP,Recruitment and People,"£5,462.50"
8001417065,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.91"
8001417200,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.91"
8001417201,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.48"
8001415823,BRAIN INJURY REHABILITATION TRUST,Social Care,"£5,455.07"
5201098575,PARAGON GROUP UK LIMITED,Communication,"£5,413.38"
8001412522,DILIGENT CARE SERVICES LTD,Social Care,"£5,408.00"
8001415821,BEECH LODGE,Temporary Accommodation,"£5,402.85"
1900773626,QUEENSLAND HOUSE LTD,Finance,"£5,400.00"
8001417909,OUTLOOK FOUNDATION (THE ),Temporary Accommodation,"£5,398.43"
8001418015,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,352.82"
5201096986,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£5,339.03"
5201097437,MIDLAND FORESTRY LTD,Public Realm,"£5,326.85"
5201097604,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£5,323.00"
200331422,CYPRIOT ELDERLY & DISABLED GROUP,Social Care,"£5,316.16"
200331424,HARINGEY SOMALI COMMUNIT & CULTURAL,Social Care,"£5,316.16"
200331425,KURDISH ADVICE CENTRE,Social Care,"£5,316.16"
200331428,TURKISH CYPRIOT WOMEN'S PROJECT,Social Care,"£5,316.16"
8001411359,HAIL LTD,Social Care,"£5,313.59"
200331411,NIA PROJECT,Social Care,"£5,313.46"
1900774038,ANTALIS MCNAUGHTON LIMITED,Communication,"£5,309.70"
8001411271,SCOPE,Social Care,"£5,306.18"
8001411299,HAIL LTD,Social Care,"£5,298.38"
8001411301,HAIL LTD,Social Care,"£5,297.11"
8001417034,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.60"
8001417177,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.46"
8001417178,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.46"
8001417036,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.29"
8001417174,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.29"
1900774508,CHAVERIM YOUTH ORGANISATION,General,"£5,226.00"
200331433,WILLOW HOUSING & CARE,Social Care,"£5,216.44"
8001412121,MARCUS & MARCUS LTD,Social Care,"£5,212.00"
8001412821,COGHLAN LODGES LIMITED,Social Care,"£5,200.00"
8001413345,COGHLAN LODGES LIMITED,Social Care,"£5,200.00"
8001415609,SCOPE,Social Care,"£5,197.91"
8001415839,SHERICO CARE SERVICES LTD,Temporary Accommodation,"£5,182.80"
5201097108,PROPERTY AND DESIGN CONSULTANCY LTD,People and Recruitment,"£5,175.00"
1900774353,WOOD GREEN PLAY GROUP,General,"£5,166.00"
5201097673,ROYAL MAIL GROUP PLC,General,"£5,162.80"
8001417954,REHABILITATION EDUCAT & COMM HOMES,Temporary Accommodation,"£5,158.59"
5201097190,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£5,149.00"
8001418018,MAGICARE LTD,Temporary Accommodation,"£5,136.52"
8001411266,MACINTYRE CARE,Temporary Accommodation,"£5,124.35"
8001415613,SCOPE,Social Care,"£5,120.13"
8001416009,CHOICE SUPPORT,Temporary Accommodation,"£5,112.47"
8001417267,HILLCREST CARE LTD,Temporary Accommodation,"£5,097.28"
8001415951,CASCADE CARE LTD,Temporary Accommodation,"£5,068.24"
8001417149,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,057.43"
5201098825,HILLCREST CARE LTD,Children and Education,"£5,048.66"
8001417856,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£5,042.01"
200331448,SOLACE WOMEN'S AID,"Construction, Property and Fac Man","£5,040.00"
1900774132,REDACTED PERSONAL DATA,Legal,"£5,025.00"
8001411423,HAIL LTD,Social Care,"£5,021.73"
8001417875,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£5,009.20"
8001415940,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£5,007.84"
8001414392,SEVACARE (UK) LTD,Social Care,"£5,001.92"
5201098468,3D REID,"Construction, Property and Fac Man","£5,000.00"
5201098469,3D REID,"Construction, Property and Fac Man","£5,000.00"
5201097892,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£5,000.00"
5201097893,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£5,000.00"
5201097894,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£5,000.00"
5201097896,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£5,000.00"
8001406422,MARCUS & MARCUS LTD,Temporary Accommodation,"£5,000.00"
1900774071,SAVILLS (L&P) LTD,"Construction, Property and Fac Man","£5,000.00"
1900773871,REDACTED PERSONAL DATA,Recruitment and People,"£5,000.00"
1900773995,REDACTED PERSONAL DATA,Recruitment and People,"£5,000.00"
5201097124,VOLKERHIGHWAYS LTD,Public Realm,"£4,991.10"
5201099006,EXPOSURE ORGANISATION LTD,Communication,"£4,980.00"
1900764868,3D REID,"Construction, Property and Fac Man","£4,975.00"
8001416035,CHOICE SUPPORT,Temporary Accommodation,"£4,962.74"
8001416111,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£4,960.00"
1900773638,PREMIER FRUITS (CATERING) LTD,Food and Drink,"£4,952.98"
1900774106,NHS HARINGEY,General,"£4,952.90"
8001411344,HAIL LTD,Social Care,"£4,923.64"
8001417862,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,884.50"
8001417865,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,884.50"
8001411468,THE GRANGE,Temporary Accommodation,"£4,876.70"
8001348046,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£4,867.00"
200331443,HAIL LTD,Social Care,"£4,863.22"
8001415903,DRS CARE HOMES LTD,Temporary Accommodation,"£4,841.13"
8001411422,HAIL LTD,Social Care,"£4,838.62"
5201098486,CENTRAL LAW TRAINING LTD,Learning and Development,"£4,805.00"
200331420,DIMENSIONS (UK) LIMITED,Social Care,"£4,800.00"
5201098157,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£4,800.00"
8001412319,EDENVALE CARE LIMITED,Social Care,"£4,800.00"
8001412320,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,800.00"
8001412321,EDENVALE CARE LIMITED,Social Care,"£4,800.00"
8001412322,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,800.00"
8001411265,MACINTYRE CARE,Temporary Accommodation,"£4,771.61"
8001416016,CHOICE SUPPORT,Temporary Accommodation,"£4,771.16"
8001416095,CHOICE SUPPORT,Temporary Accommodation,"£4,771.16"
8001411312,HAIL LTD,Social Care,"£4,770.47"
1900774036,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£4,767.00"
8001417084,SANKOFA CARE LTD,Children and Education,"£4,759.65"
1900772994,AUROREAN LTD,Recruitment and People,"£4,754.00"
1900774471,AUROREAN LTD,Recruitment and People,"£4,754.00"
8001415924,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£4,751.49"
1900773261,WISDOM ACADEMIES,Children and Education,"£4,750.00"
8001417222,FAMILIES@FAMILY CARE LIMITED,Children and Education,"£4,721.35"
5201097888,UPSONS,General,"£4,720.00"
8001411246,HAIL LTD,Social Care,"£4,714.08"
8001411292,HAIL LTD,Social Care,"£4,714.08"
8001411307,HAIL LTD,Social Care,"£4,714.08"
1900773123,WEST LODGE PARK HOTEL,Children and Education,"£4,700.61"
8001411286,HERITAGE CARE,Temporary Accommodation,"£4,655.89"
1900773693,ASSETGROVE LETTINGS LTD,Temporary Accommodation,"£4,646.18"
8001415841,CHOICE SUPPORT,Temporary Accommodation,"£4,643.23"
8001415850,CHOICE SUPPORT,Temporary Accommodation,"£4,643.23"
8001415853,CHOICE SUPPORT,Temporary Accommodation,"£4,643.23"
8001415869,CHOICE SUPPORT,Temporary Accommodation,"£4,643.23"
8001415874,CHOICE SUPPORT,Temporary Accommodation,"£4,643.23"
1900750690,DREAMOTION PICTURES LTD,General,"£4,625.00"
8001415873,CHOICE SUPPORT,Temporary Accommodation,"£4,612.09"
1900774644,ANTALIS MCNAUGHTON LIMITED,Communication,"£4,608.20"
5201099005,HARINGEY SPORTS DEVELOPMENT,Sport and Leisure,"£4,598.00"
8001417947,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,594.65"
200331427,HARINGEY PHOENIX GROUP,Social Care,"£4,594.09"
200331398,METROPOLITAN SUPPORT TRUST,Social Care,"£4,571.28"
1900774308,REDACTED PERSONAL DATA,Legal,"£4,550.00"
5201097468,DCM PROJECTS LTD,Public Realm,"£4,537.00"
8001415667,WILLOWCROFT CARE HOME LTD,Temporary Accommodation,"£4,526.66"
8001417933,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,517.15"
1900773557,TMP (UK)LIMITED,Recruitment and People,"£4,504.70"
1900773280,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£4,500.35"
1900773020,DVIP,Legal,"£4,500.00"
1900773803,SRH SOLUTIONS LTD,Recruitment and People,"£4,500.00"
1900773777,WISE C SOLUTIONS LTD,Recruitment and People,"£4,500.00"
1900774081,REDACTED PERSONAL DATA,Legal,"£4,500.00"
8001415657,UNIFIED CARE LTD,Temporary Accommodation,"£4,484.01"
5201097636,POTTER RAPER PARTNERSHIP,Public Realm,"£4,468.59"
1900774292,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£4,465.93"
8001417022,BY THE BRIDGE,Children and Education,"£4,457.94"
8001415659,UNIFIED CARE LTD,Temporary Accommodation,"£4,453.51"
8001415908,CMG LTD,Temporary Accommodation,"£4,439.77"
8001415849,VOYAGE LTD,Temporary Accommodation,"£4,438.18"
1900774285,HOMES FOR HARINGEY LIMITED,General,"£4,427.00"
8001417843,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,425.51"
8001411287,HERITAGE CARE,Temporary Accommodation,"£4,423.08"
8001411288,HERITAGE CARE,Temporary Accommodation,"£4,423.08"
5201098960,EUROTECH SECURITY SYSTEMS PLC,"Construction, Property and Fac Man","£4,419.00"
8001415897,DRS CARE HOMES LTD,Temporary Accommodation,"£4,412.37"
8001417150,THE FOSTERING FOUNDATION LTD,Children and Education,"£4,406.43"
8001412316,EDENVALE CARE LIMITED,Social Care,"£4,406.40"
8001412317,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,406.40"
1900773946,FLOYD & SON (FUNERAL DIRECTORS) LTD,General,"£4,405.00"
5201098931,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£4,390.42"
1900774170,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£4,379.44"
8001410809,REDACTED PERSONAL DATA,General,"£4,376.89"
5201096574,UNITED GUARDING SERVICES LTD,General,"£4,356.00"
5201097631,ALLEN LANE LTD,Finance,"£4,350.00"
8001415827,LEONARD CHESHIRE DISABILITY,Social Care,"£4,347.58"
8001416119,ASHNESS CARE LTD,Temporary Accommodation,"£4,313.43"
8001411328,HERITAGE CARE,Temporary Accommodation,"£4,311.12"
8001417171,SUPPORTED FOSTERING SERVICES,Children and Education,"£4,299.97"
8001417983,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,291.28"
8001415633,ST ELIZABETHS CENTRE,Social Care,"£4,290.00"
8001411289,HERITAGE CARE,Temporary Accommodation,"£4,289.95"
8001417168,BY THE BRIDGE,Children and Education,"£4,282.17"
8001417928,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,275.78"
8001417985,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,275.78"
1900774999,DIGNITY FUNERALS PLC,General,"£4,275.00"
1900773534,REDACTED PERSONAL DATA,Communication,"£4,250.00"
1900773751,PLEXUS LAW CLIENT ACCOUNT,Finance,"£4,250.00"
5201097118,VALUATION OFFICE AGENCY ADMINS'TION,Public Realm,"£4,245.00"
8001415948,ASHNESS CARE LTD,Temporary Accommodation,"£4,238.15"
8001416015,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.28"
8001416026,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.28"
8001416120,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.28"
8001417257,INTEGRATED SERVICES PROGRAMME,Children and Education,"£4,227.81"
