Transaction,Vendor,Category, Amount 
8001476128,PRECIOUS HOMES LTD,Social care,"£3,642.86"
1900781370,KENDALL & SONS LTD,"Construction, Property and Fac Man","£3,636.00"
8001476354,MOMENTS FOSTERING LTD,Children and Education,"£3,630.00"
8001476355,MOMENTS FOSTERING LTD,Children and Education,"£3,630.00"
8001461641,ISLINGTON COUNCIL,Children and Education,"£3,613.00"
8001461661,ISLINGTON COUNCIL,Children and Education,"£3,613.00"
1900781089,STUART MILLER & CO,Energy and Utilities,"£3,604.83"
8001476282,FOCUS ON FOSTERING LTD,Children and Education,"£3,600.60"
5201107931,UNITED GUARDING SERVICES LTD,General,"£3,600.10"
5201108388,ENERGY MANAGEMENT SOLUTIONS LIMITED,People and Recruitment,"£3,600.00"
1900780779,QUEENSLAND HOUSE LTD,People and Recruitment,"£3,600.00"
5201106983,DIRECT SURVEILLANCE SOLUTIONS LTD,"Construction, Property and Fac Man","£3,593.40"
5201108514,UNITED GUARDING SERVICES LTD,General,"£3,589.91"
5201107016,B & L COACHES,Travel,"£3,589.00"
8001464483,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£3,560.00"
8001476429,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,558.21"
8001476401,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,541.24"
8001476311,ETHELBERT SPECIALIST HOMES LTD,Children and Education,"£3,540.77"
5201107337,ON TIME PARKING SOLUTIONS,Public Realm,"£3,540.00"
1900781386,NPS LONDON LTD,"Construction, Property and Fac Man","£3,536.38"
8001476299,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,527.10"
5201107562,CAPITA BUSINESS SERVICES LTD,IT and Telecoms,"£3,524.24"
8001476271,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,522.00"
8001476728,BY THE BRIDGE,Children and Education,"£3,517.36"
8001476259,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,514.20"
8001471901,CUROCARE LTD,"Construction, Property and Fac Man","£3,507.84"
5201106854,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£3,501.01"
1900780643,REDACTED PERSONAL DATA,Children and Education,"£3,500.00"
1900782380,PLEXUS CLIENT ACCOUNT,Finance,"£3,500.00"
8001476399,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,497.14"
8001476258,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,492.00"
5201107960,ROYAL MAIL GROUP PLC,General,"£3,489.30"
8001468842,ADELAIDE CARE LTD,Social care,"£3,488.45"
8001464321,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£3,480.00"
8001476434,FOSTERCARE UK LTD,Children and Education,"£3,475.71"
5201107691,WELFARE CALL (LAC) LTD,Communication,"£3,474.00"
8001476279,BRIGHTER FUTURES FOSTER CARE LTD,Children and Education,"£3,473.10"
8001467164,THE REGARD PARTNERSHIP LIMITED,Temporary Accommodation,"£3,473.02"
8001467022,THE REGARD PARTNERSHIP LIMITED,Temporary Accommodation,"£3,473.02"
8001476329,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,471.60"
5201108522,VINCI CONSTRUCTION UK LTD,"Construction, Property and Fac Man","£3,466.98"
5201105680,BIKE WORKS CIC,Learning and Development,"£3,460.00"
1900780709,PREMIER CAREWAITING LTD,General,"£3,459.00"
8001476322,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,441.21"
8001476430,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,441.21"
8001476320,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,441.21"
8001476268,FOCUS ON FOSTERING LTD,Children and Education,"£3,439.80"
8001476367,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,438.21"
8001476388,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,437.14"
8001476387,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,437.14"
5201107324,VOLKERHIGHWAYS LTD,Public Realm,"£3,435.58"
8001476458,FAMILIES FOR CHILDREN (SOUTH) LTD,Children and Education,"£3,428.40"
8001476364,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,424.29"
8001476385,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,424.20"
8001469304,AREA 51 EDUCATION LTD,Social care,"£3,410.00"
8001476307,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
8001476308,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
8001476358,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,407.14"
5201107108,PACE FUELCARE LTD,Energy and Utilities,"£3,406.36"
8001476253,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,403.80"
5201107608,ARCHANT LONDON LIMITED,General,"£3,402.00"
1900780223,REDACTED PERSONAL DATA,Legal,"£3,400.00"
1900781917,PHOENIX CARE 18 LIMITED,Children and Education,"£3,396.00"
1900780548,RIVERSIDE SCHOOL,Children and Education,"£3,387.60"
5201106736,VOLKERHIGHWAYS LTD,Public Realm,"£3,386.01"
8001460443,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£3,379.60"
8001476460,ACTION FOR CHILDREN,Children and Education,"£3,377.14"
1900780173,VAROSI ESTATES LIMITED,Temporary Accommodation,"£3,376.50"
5201106600,NORTHSIDE YOUTHS & COMM CONNECTIONS,Children and Education,"£3,375.00"
1900780595,NHS HARINGEY,People and Recruitment,"£3,370.54"
1900780596,NHS HARINGEY,People and Recruitment,"£3,370.54"
8001476341,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,364.29"
8001476340,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,364.29"
5201106711,THE SUNLIGHT SERVICE GROUP LIMITED,General,"£3,363.00"
8001476250,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,359.44"
5201106725,PACE FUELCARE LTD,Energy and Utilities,"£3,350.50"
8001476266,ACTION FOR CHILDREN,Children and Education,"£3,348.51"
8001476309,CHRYSALIS CARE,Children and Education,"£3,347.49"
8001476306,CHRYSALIS CARE,Children and Education,"£3,347.49"
8001476474,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,342.86"
5201106630,BALFOUR BEATTY WORKPLACE LTD,General,"£3,336.84"
8001476402,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,330.30"
8001476391,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476349,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476453,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476432,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476395,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476347,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476421,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476348,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,329.01"
8001476280,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,328.89"
8001476443,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,328.80"
8001476302,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,326.19"
5201107520,ING LEASE (UK) LIMITED,General,"£3,322.08"
8001476286,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.90"
8001476292,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001476291,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001476317,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001476446,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.73"
8001476392,FOCUS ON FOSTERING LTD,Children and Education,"£3,321.43"
8001475228,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001475230,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001475217,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001475218,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001475214,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001475164,TWINGLOBE CARE HOMES LTD,Social care,"£3,321.43"
8001475231,TWINGLOBE CARE HOMES LTD,Social care,"£3,321.43"
8001475211,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001476344,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,320.66"
8001476342,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,320.66"
8001476270,FOSTERING OPTIONS LTD,Children and Education,"£3,316.80"
5201106058,CENTRAL DIRECT MAILING (EURO) LTD,General,"£3,309.50"
8001452061,GENEVA ROAD LTD,Social care,"£3,306.21"
5201107629,LOGICA UK LTD,IT and Telecoms,"£3,303.48"
5201107958,REDACTED PERSONAL DATA,People and Recruitment,"£3,300.00"
8001476384,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,295.71"
5201106588,UNITED GUARDING SERVICES LTD,General,"£3,288.28"
5201108541,METROPOLITAN POLICE AUTHORITY,IT and Telecoms,"£3,285.41"
5201106253,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£3,283.32"
8001476406,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.90"
8001476394,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.90"
8001476381,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.81"
5201107123,LOGICALIS UK LTD,IT and Telecoms,"£3,267.80"
8001476483,ST CHRISTOPHER'S FELLOWSHIP,Children and Education,"£3,257.14"
5201107332,RUSKINS TREE SURGERY LTD,Public Realm,"£3,252.00"
1900782046,AMEO LIMITED,People and Recruitment,"£3,250.00"
1900781214,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£3,249.00"
1900780842,KEYS 16 PLUS INDEPENDENT LIVING SER,Children and Education,"£3,245.67"
8001476260,FOSTERCARE UK LTD,Children and Education,"£3,240.90"
1900780740,PREMIER CAREWAITING LTD,General,"£3,240.30"
1900781082,S. ROBBINS BUILDING CONTRACTORS,"Construction, Property and Fac Man","£3,240.00"
8001476352,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001476351,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001476445,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001467122,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.86"
8001467121,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.86"
1900780697,TRELOAR COLLEGE,General,"£3,230.51"
1900780783,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,229.75"
8001476318,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,221.40"
5201106890,SKERN LODGE LIMITED,Sport and Leisure,"£3,220.00"
8001476327,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001476314,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476293,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476316,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476298,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476294,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476312,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476295,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001476380,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001476257,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,214.29"
8001474866,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,214.28"
8001476439,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001476459,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001476447,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001476337,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.80"
8001476339,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.80"
8001476338,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.80"
8001476336,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.80"
8001476335,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001476334,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001476466,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001476467,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001476289,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
8001476333,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
1900782145,W G MILLER FUNERAL DIRECTORS,General,"£3,202.00"
1900782316,DIGNITY FUNERALS PLC,General,"£3,200.00"
8001470381,KARTEROS LTD T/A ST MARKS DAY CENTR,Social care,"£3,200.00"
8001470326,KARTEROS LTD T/A ST MARKS DAY CENTR,Social care,"£3,200.00"
8001476365,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,196.84"
8001476366,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,196.84"
200333762,KURDISH COMMUNITY CENTRE,Social care,"£3,189.68"
8001469461,LONDON BOROUGH OF MERTON,Social care,"£3,174.28"
8001469723,CHRISTIES CARE LTD,Social care,"£3,171.87"
8001476323,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001476325,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001476324,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001476353,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001476326,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001476283,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001476265,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001476264,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
1900781672,STOR-A-FILE LTD,"Construction, Property and Fac Man","£3,166.73"
1900781997,REDACTED PERSONAL DATA,Children and Education,"£3,166.70"
8001476454,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
5201107294,SIEMENS ENTERPRISE COMMUNICATIONS,IT and Telecoms,"£3,154.35"
8001476481,ALLIANCE FOSTER CARE LIMITED,Children and Education,"£3,150.00"
8001476475,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
8001476484,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
1900781220,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£3,150.00"
8001476468,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,150.00"
8001476437,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
8001476276,GREATER LONDON FOSTERING LTD,Children and Education,"£3,149.40"
5201108502,ASA DISTRIBUTION LTD,General,"£3,145.60"
8001470528,HAIL LTD,Social care,"£3,141.32"
8001476405,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,137.14"
8001467021,THE REGARD PARTNERSHIP LIMITED,Temporary Accommodation,"£3,136.92"
8001476303,RYANCARE FOSTERING LTD,Children and Education,"£3,128.70"
8001476389,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001476428,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001476497,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001476496,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001476413,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001476328,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001476410,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001476249,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001476452,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001476420,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001476321,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001476448,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001476287,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001476313,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001476444,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001476272,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.40"
8001476370,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.40"
8001466222,MAISON MOTI LTD,Temporary Accommodation,"£3,125.00"
8001467181,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,114.61"
8001467144,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,114.61"
8001476310,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£3,107.31"
8001476424,FUTURE FOSTERING LTD,Children and Education,"£3,107.14"
8001476425,FUTURE FOSTERING LTD,Children and Education,"£3,107.14"
8001476464,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001476465,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001476243,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001476331,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001476332,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001475225,TWINGLOBE CARE HOMES LTD,Social care,"£3,107.14"
8001467123,HILLCREST CARE SERVICES LTD,Children and Education,"£3,100.00"
8001476457,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001476456,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001476277,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001476455,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001476361,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001476472,FOCUS ON FOSTERING LTD,Children and Education,"£3,095.70"
200333730,HORNSEY HOUSING TRUST,Social care,"£3,086.72"
8001475162,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475197,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475195,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475178,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475189,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475198,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475190,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475207,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475204,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475180,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475163,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475203,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475181,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475177,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475187,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475168,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475174,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475192,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475221,TWINGLOBE CARE HOMES LTD,Social care,"£3,077.86"
8001475172,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475188,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475196,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475212,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475173,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475224,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475200,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475210,TWINGLOBE CARE HOMES LTD,Social care,"£3,077.86"
8001475208,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475179,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475176,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475199,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475205,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.86"
8001475202,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001476440,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001476441,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001476273,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001476274,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001476275,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001476435,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,064.29"
8001476408,FOCUS ON FOSTERING LTD,Children and Education,"£3,062.23"
8001476409,FOCUS ON FOSTERING LTD,Children and Education,"£3,062.23"
8001475213,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,061.47"
8001476485,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001476488,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001476487,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001476301,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001476486,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001476471,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
8001476451,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
8001476449,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
8001476450,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
1900781416,JAM CONSULT LTD,People and Recruitment,"£3,055.00"
1900781067,WHITTINGTON HOSPITAL NHS TRUST,General,"£3,053.19"
5201105659,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£3,051.95"
8001476330,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001476433,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001476431,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001476350,TACT,Children and Education,"£3,030.00"
8001476247,TACT,Children and Education,"£3,030.00"
8001476359,TACT,Children and Education,"£3,030.00"
8001476281,TACT,Children and Education,"£3,030.00"
8001476284,TACT,Children and Education,"£3,030.00"
8001476285,TACT,Children and Education,"£3,030.00"
8001476263,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,010.63"
8001476262,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,010.63"
8001476427,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,005.10"
8001470164,ST ALEX LTD,Temporary Accommodation,"£3,002.16"
8001476305,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,000.00"
8001476304,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,000.00"
5201106896,DEMOCRACY TECHNOLOGY LIMITED,IT and Telecoms,"£3,000.00"
1900780623,REDACTED PERSONAL DATA,Legal,"£3,000.00"
5201107097,FINSBURY CYCLES LTD,Travel,"£3,000.00"
1900781268,GREIG CITY ACADEMY,Children and Education,"£3,000.00"
8001476343,HILLCREST CARE SERVICES LTD,Children and Education,"£3,000.00"
8001476379,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
8001476378,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
5201107099,LOGICALIS UK LTD,IT and Telecoms,"£3,000.00"
1900782354,MVK CONSULTANCY SERVICES LTD,General,"£3,000.00"
8001476290,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
8001469704,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
5201107815,NORTHGATE INFORMATION SOLUTIONS,IT and Telecoms,"£3,000.00"
1900780649,PUBLIC SELECT,People and Recruitment,"£3,000.00"
8001470001,ST ALEX LTD,Temporary Accommodation,"£3,000.00"
8001470161,ST ALEX LTD,Temporary Accommodation,"£3,000.00"
8001476261,TIME FOR CHILDREN LIMITED,Children and Education,"£3,000.00"
1900780957,WOODCROFT SCHOOL,Children and Education,"£3,000.00"
1900780959,WOODCROFT SCHOOL,Children and Education,"£3,000.00"
1900780960,WOODCROFT SCHOOL,Children and Education,"£3,000.00"
1900780958,WOODCROFT SCHOOL,Children and Education,"£3,000.00"
5201105942,GW COMMERCIAL EQUIPMENT LIMITED,Food and Drink,"£2,995.78"
8001476477,SUPPORTED FOSTERING SERVICES,Children and Education,"£2,995.71"
8001476478,SUPPORTED FOSTERING SERVICES,Children and Education,"£2,995.71"
8001469867,HAIL LTD,Social care,"£2,990.72"
8001470527,HAIL LTD,Social care,"£2,990.72"
1900780482,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£2,984.91"
8001470531,SHINE PARTNERSHIPS LTD,Temporary Accommodation,"£2,980.43"
8001476398,RYANCARE FOSTERING LTD,Children and Education,"£2,978.57"
200333752,MARCUS & MARCUS LTD,Social care,"£2,969.34"
8001476376,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,957.14"
8001476377,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,957.14"
1900781346,INDEPENDENT BUSINESS SERVICES LTD,People and Recruitment,"£2,955.70"
8001476296,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001476411,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001476300,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001476426,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.80"
8001476363,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.76"
8001476404,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.76"
8001476252,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.76"
8001476357,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
8001476360,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
8001476356,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
1900781437,ENERGY ASSETS LIMITED,"Construction, Property and Fac Man","£2,925.50"
5201108316,PARKEON LTD,Public Realm,"£2,922.00"
8001470580,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,920.00"
8001470581,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,920.00"
8001476319,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,914.29"
8001476470,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,914.29"
8001476415,NEXUS FOSTERING LIMITED,Children and Education,"£2,914.29"
8001476414,NEXUS FOSTERING LIMITED,Children and Education,"£2,914.29"
8001476462,NEXUS FOSTERING LIMITED,Children and Education,"£2,914.29"
