Transaction,Vendor,Category,Amount
8001686321,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£3,315.00"
1900796287,KEEPMOAT REGENRATION (APOLLO) LTD,"Construction, Property and Fac Man","£3,302.63"
8001693209,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,300.00"
8001603021,VINEYARD (UK) SERVICES LTD,Social care,"£3,298.71"
8001693275,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,298.15"
8001693199,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,295.71"
8001653858,NORTH LONDON BIKUR CHOLIM LTD,Social care,"£3,284.85"
8001692136,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001692120,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,278.57"
8001652745,PATERNOSTER HOUSE CARE CENTRE,Temporary Accommodation,"£3,277.13"
8001652748,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,274.30"
8001654475,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£3,268.90"
8001693205,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.90"
8001689903,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,267.90"
8001693197,FOCUS ON FOSTERING LTD,Children and Education,"£3,267.81"
8001693260,ST CHRISTOPHER'S FELLOWSHIP,Children and Education,"£3,257.14"
8001684221,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,257.14"
8001693409,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£3,252.85"
1900796330,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,250.00"
1900795622,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,250.00"
1900795310,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,250.00"
1900795623,AMEO LIMITED,People and Recruitment,"£3,250.00"
1900796591,REDACTED PERSONAL DATA,Children and Education,"£3,250.00"
1900795624,AMEO LIMITED,People and Recruitment,"£3,250.00"
1900796332,IPEOPLE SERVICES LIMITED,People and Recruitment,"£3,250.00"
8001692168,WOODSIDE HOME,Temporary Accommodation,"£3,248.57"
8001693104,FOSTERCARE UK LTD,Children and Education,"£3,240.90"
8001684120,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,240.00"
8001693177,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001693235,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001693178,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,235.71"
8001648873,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.85"
8001649025,HILLCREST CARE SERVICES LTD,Children and Education,"£3,232.85"
8001653848,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£3,232.28"
1900795293,TRELOAR COLLEGE,General,"£3,230.51"
1900795716,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£3,230.13"
8001693270,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,229.80"
8001656796,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,221.66"
8001693276,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,221.40"
8001693150,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,221.40"
5201128510,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£3,220.00"
8001693134,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001693130,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001684220,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001692192,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001692187,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001693103,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,214.29"
8001693159,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001693129,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001693146,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001693131,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001692242,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001692234,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001692233,DRS CARE HOMES LTD,Temporary Accommodation,"£3,214.29"
8001693196,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,214.29"
8001693148,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001693292,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001692211,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,214.29"
8001693144,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,214.29"
8001684215,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,214.29"
8001693285,GREATER LONDON FOSTERING LTD,Children and Education,"£3,212.53"
8001653879,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,210.72"
8001693229,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001693236,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,210.00"
8001693250,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693251,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693166,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693167,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693274,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693271,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.63"
8001693165,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
8001693126,GREATER LONDON FOSTERING LTD,Children and Education,"£3,208.50"
8001654020,MAGICARE LTD,Temporary Accommodation,"£3,200.93"
8001670781,KARTEROS LTD T/A ST MARKS DAY SERVI,Social care,"£3,200.00"
8001670741,KARTEROS LTD T/A ST MARKS DAY SERVI,Social care,"£3,200.00"
5201129289,DIAMOND BUILD PLC,"Construction, Property and Fac Man","£3,197.00"
8001693307,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,196.84"
8001693095,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,196.84"
8001693312,FOCUS ON FOSTERING LTD,Children and Education,"£3,192.86"
8001692035,CLOVELLY HOUSE RESIDENTIAL HOME LTD,Temporary Accommodation,"£3,190.83"
200340807,KURDISH COMMUNITY CENTRE,Social care,"£3,189.68"
1900796077,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£3,177.35"
8001693458,FOREST CARE SERVICES LIMITED,"Construction, Property and Fac Man","£3,174.39"
8001690012,PATERNOSTER HOUSE CARE CENTRE,Temporary Accommodation,"£3,171.43"
8001693158,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001693107,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001693179,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001693122,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001693106,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,171.43"
8001693155,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001693156,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001693157,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,171.43"
8001656992,THE GRANGE,Temporary Accommodation,"£3,171.00"
8001690015,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,168.68"
8001652715,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£3,167.35"
8001656770,GCH PEREGRINE HOUSE LTD,General,"£3,165.99"
8001693303,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
8001693241,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
8001693294,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,165.21"
8001684093,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£3,163.46"
8001656823,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,162.97"
1900796792,DSI BILLING SERVICES,General,"£3,151.48"
8001693277,FOSTER CARE LINK LTD,Children and Education,"£3,151.20"
1900795918,AMEO LIMITED,People and Recruitment,"£3,150.00"
1900795924,AMEO LIMITED,People and Recruitment,"£3,150.00"
8001693282,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001693259,ALLIANCE FOSTER CARE LIMITED,Children and Education,"£3,150.00"
8001693252,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,150.00"
1900795920,AMEO LIMITED,People and Recruitment,"£3,150.00"
8001693228,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,150.00"
8001693295,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
1900795922,AMEO LIMITED,People and Recruitment,"£3,150.00"
8001693099,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001693302,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,150.00"
8001692188,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,149.57"
8001693116,GREATER LONDON FOSTERING LTD,Children and Education,"£3,149.40"
8001684356,MAISON MOTI LTD,Temporary Accommodation,"£3,143.57"
1900795648,REDACTED PERSONAL DATA,People and Recruitment,"£3,133.70"
1900796225,JON STROUD LIMITED,General,"£3,129.74"
5201129835,PLM OFFICE SOLUTION,General,"£3,129.00"
8001693138,RYANCARE FOSTERING LTD,Children and Education,"£3,128.70"
8001693268,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001693239,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001693237,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001693265,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001693266,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001693267,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001693145,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001693153,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001693234,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
8001693224,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,128.57"
8001693160,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,128.57"
8001693219,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001693097,HILLCREST CARE SERVICES LTD,Children and Education,"£3,128.57"
8001693305,NEXUS FOSTERING LIMITED,Children and Education,"£3,128.57"
8001693125,RYANCARE FOSTERING LTD,Children and Education,"£3,128.57"
8001693203,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,128.57"
1900796690,REDACTED PERSONAL DATA,Legal,"£3,125.00"
8001653854,THE REGARD PARTNERSHIP LIMITED,Social care,"£3,124.66"
1900795213,CLIFFORD DEVLIN LTD,"Construction, Property and Fac Man","£3,120.00"
8001656765,WEST LONDON MISSION,Temporary Accommodation,"£3,118.38"
8001684176,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,117.73"
1900795709,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£3,115.00"
8001693313,RYANCARE FOSTERING LTD,Children and Education,"£3,107.14"
8001693249,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001693163,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001693248,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001693083,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
8001693164,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,107.14"
5201129298,EDUCATION LONDON LTD,People and Recruitment,"£3,100.00"
8001656861,MELROSE HOUSE,Temporary Accommodation,"£3,100.00"
8001653960,MAGICARE LTD,Temporary Accommodation,"£3,100.00"
8001693244,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001693090,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,098.57"
8001693117,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001693242,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001693243,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001693187,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,098.57"
8001664561,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664601,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664581,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664641,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664621,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664543,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664522,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001664541,NAS SERVICES LTD,Children and Education,"£3,098.20"
8001693255,FOCUS ON FOSTERING LTD,Children and Education,"£3,095.70"
8001652705,LANCAM NURSING HOME,Temporary Accommodation,"£3,095.16"
8001693306,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,087.00"
8001693296,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,087.00"
8001693089,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,087.00"
8001653822,QUEEN ANN HOUSE,Temporary Accommodation,"£3,085.60"
5201129485,JOHN PACKER LTD,Sport and Leisure,"£3,080.00"
8001677481,THE REGARD PARTNERSHIP LIMITED,Temporary Accommodation,"£3,078.83"
8001682952,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682951,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682966,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682933,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682963,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001653969,ROSEVIEW CARE HOMES,Temporary Accommodation,"£3,077.85"
8001682932,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682980,TWINGLOBE CARE HOMES LTD,Social care,"£3,077.85"
8001682921,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001652730,MAGICARE LTD,Temporary Accommodation,"£3,077.85"
8001682945,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682965,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682947,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001653836,ROSEVIEW CARE HOMES,Temporary Accommodation,"£3,077.85"
8001682949,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682935,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001653981,ROSEVIEW CARE HOMES,Temporary Accommodation,"£3,077.85"
8001682928,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682977,TWINGLOBE CARE HOMES LTD,Social care,"£3,077.85"
8001653996,MAGICARE LTD,Temporary Accommodation,"£3,077.85"
8001682956,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682954,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682950,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682936,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001653970,MAGICARE LTD,Temporary Accommodation,"£3,077.85"
8001682937,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682970,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682943,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682944,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001682964,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001693230,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001693231,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,077.14"
8001692158,DRS CARE HOMES LTD,Temporary Accommodation,"£3,077.14"
8001689981,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£3,065.18"
8001693115,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001693114,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001693113,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,064.29"
8001693227,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,064.29"
8001656761,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,063.99"
8001656800,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,063.37"
8001684203,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,060.95"
8001693136,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001693301,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001693261,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001693262,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001693263,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,060.00"
8001682967,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.63"
8001652680,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,056.63"
8001682969,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.63"
8001652724,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,056.63"
8001652716,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,056.63"
8001682958,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,056.63"
8001652681,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,056.63"
8001656875,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£3,055.72"
8001693238,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,055.50"
8001656780,JANITH HOMES LTD,Temporary Accommodation,"£3,050.09"
5201128091,VOLKERHIGHWAYS LTD,Public Realm,"£3,050.00"
8001692100,DRS CARE HOMES LTD,Temporary Accommodation,"£3,043.37"
8001693162,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001693225,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,042.86"
8001652679,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,034.50"
8001652734,BUPA CARE HOMES (ANS) LTD,Social care,"£3,034.50"
8001661647,SEVACARE (UK) LTD,Social care,"£3,031.72"
1900796087,CHESTNUTS PRE-SCHOOL,General,"£3,030.30"
8001693185,TACT,Children and Education,"£3,030.00"
8001693121,TACT,Children and Education,"£3,030.00"
8001693279,TACT,Children and Education,"£3,030.00"
8001693123,TACT,Children and Education,"£3,030.00"
8001684212,MILLENNIUM CARE LTD,Temporary Accommodation,"£3,029.66"
8001693436,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£3,025.71"
8001652662,BROOKLAND HOMES LTD,Temporary Accommodation,"£3,021.26"
8001684146,WEST LONDON MISSION,Temporary Accommodation,"£3,017.79"
8001656966,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£3,011.43"
8001653917,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,011.43"
8001653965,MAGICARE LTD,Temporary Accommodation,"£3,011.43"
8001649032,NEXUS FOSTERING LIMITED,Children and Education,"£3,011.43"
8001653966,MAGICARE LTD,Temporary Accommodation,"£3,011.43"
1900795021,LONDON FORENSIC PATHOLOGY LTD,General,"£3,010.00"
8001692050,ROSS WYLD CARE HOME,Temporary Accommodation,"£3,009.73"
8001693094,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,007.33"
8001693223,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,005.10"
1900796689,THE SECURELINK ORGANISATION,Sport and Leisure,"£3,005.00"
8001656779,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£3,004.78"
8001659541,KISHARON,Social care,"£3,003.90"
8001652742,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,000.63"
8001692123,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
8001693269,RYANCARE FOSTERING LTD,Children and Education,"£3,000.00"
1900796665,NEOPOST LTD,General,"£3,000.00"
8001692131,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
1900795656,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£3,000.00"
8001692084,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,000.00"
8001693194,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
1900795011,RRS LB HARINGEY FUNDING ACC SOCIAL,General,"£3,000.00"
8001693195,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
5201128088,VOLKERHIGHWAYS LTD,Public Realm,"£3,000.00"
5201129063,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£3,000.00"
8001684241,MELROSE HOUSE,Temporary Accommodation,"£3,000.00"
8001693140,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,000.00"
8001693151,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,000.00"
8001682101,ST ALEX LTD,Temporary Accommodation,"£3,000.00"
8001693139,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,000.00"
8001693105,TIME FOR CHILDREN LIMITED,Children and Education,"£3,000.00"
8001693308,RYANCARE FOSTERING LTD,Children and Education,"£3,000.00"
8001689970,LANCAM NURSING HOME,Temporary Accommodation,"£2,995.33"
8001653857,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£2,994.12"
8001676082,CONSENSA CARE LTD,Social care,"£2,993.71"
8001690561,HAIL LTD,Social care,"£2,990.72"
8001687501,HAIL LTD,Social care,"£2,990.72"
8001653827,MAGICARE LTD,Temporary Accommodation,"£2,989.28"
5201128504,BARCHAM TREES PLC,Public Realm,"£2,988.00"
8001693206,RYANCARE FOSTERING LTD,Children and Education,"£2,978.57"
8001689997,MAGICARE LTD,Temporary Accommodation,"£2,978.57"
8001682922,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
8001682974,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£2,978.57"
1900796541,LONDON SOUTH BANK UNIVERSITY,Learning and Development,"£2,975.00"
8001684142,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,965.16"
8001684180,REDACTED PERSONAL DATA,Temporary Accommodation,"£2,964.56"
8001656826,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,961.96"
8001652756,BUPA CARE HOMES (GL) LTD,Temporary Accommodation,"£2,961.43"
1900795349,REDACTED PERSONAL DATA,People and Recruitment,"£2,960.00"
8001689982,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958.04"
8001689991,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958.04"
8001689946,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958.04"
8001689945,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,958.04"
8001693192,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,957.14"
8001692125,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692216,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692126,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001684255,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£2,957.14"
8001692134,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692128,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692135,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001693193,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,957.14"
8001692130,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692129,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
8001692127,COOPERSCROFT CARE HOME,Temporary Accommodation,"£2,957.14"
5201129028,UNITED GUARDING SERVICES LTD,General,"£2,956.30"
8001693272,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£2,954.27"
8001656768,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,953.85"
5201128359,INVESTEC ASSET FINANCE PLC,Finance,"£2,950.00"
8001693132,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001693135,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001693214,KENT HOMEFINDING AND FOSTERING LTD,Children and Education,"£2,943.00"
8001692036,ROSS WYLD CARE HOME,Temporary Accommodation,"£2,941.76"
8001693222,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.80"
8001693286,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,938.76"
8001690010,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,936.61"
8001690019,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,936.61"
8001689944,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,936.61"
8001693186,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
8001693182,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
8001693183,WELLCARE FOSTERING SERVICES LIMITED,Children and Education,"£2,935.71"
1900795819,DSI BILLING SERVICES,General,"£2,934.84"
1900796802,TOTTENHAM HOTSPUR FOUNDATION,Children and Education,"£2,929.78"
8001675561,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£2,928.72"
5201128526,STACE LLP,"Construction, Property and Fac Man","£2,925.00"
8001689927,BROOKLAND HOMES LTD,Temporary Accommodation,"£2,923.80"
8001696993,ALLPAY LTD,Social care,"£2,922.86"
5201128610,BOUNDS GREEN GROUP PRACTICE,Public Health,"£2,920.00"
8001692121,DRS CARE HOMES LTD,Temporary Accommodation,"£2,919.43"
8001656786,JANITH HOMES LTD,Temporary Accommodation,"£2,919.41"
8001684343,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£2,914.29"
8001693246,NEXUS FOSTERING LIMITED,Children and Education,"£2,914.29"
8001693254,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,914.29"
8001693189,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,914.20"
8001693283,TACT,Children and Education,"£2,910.00"
8001684158,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£2,907.86"
8001686201,SHINE PARTNERSHIPS LTD,Social care,"£2,905.71"
8001684187,JEWISH CARE,Temporary Accommodation,"£2,905.28"
8001690009,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,903.83"
8001653907,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,899.40"
8001685981,CONSENSA CARE LTD,Social care,"£2,897.14"
8001656984,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,894.08"
8001686221,SHINE PARTNERSHIPS LTD,Temporary Accommodation,"£2,884.28"
