Transaction,Vendor,Category,  Amount  
5201112237, KOMPAN LTD , Public Realm ,"£3,327.77"
8001517400, SUPPORTED FOSTERING SERVICES , Children and Education ,"£3,326.19"
8001497967, NAS SERVICES LTD , Social care ,"£3,325.37"
8001517385, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,321.90"
8001517389, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,321.73"
8001517390, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,321.73"
8001517415, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,321.73"
8001517532, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,321.73"
8001517478, FOCUS ON FOSTERING LTD , Children and Education ,"£3,321.43"
8001496807, MAPLE CARE AND SUPPORT SERVICES LTD , Temporary Accommodation ,"£3,321.42"
8001498006, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517163, TWINGLOBE CARE HOMES LTD , Social care ,"£3,321.42"
8001517207, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517210, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517211, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517212, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517214, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517215, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517219, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517228, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,321.42"
8001517436, INTEGRATED FOSTERING SERVICES LTD , Children and Education ,"£3,320.66"
8001517438, INTEGRATED FOSTERING SERVICES LTD , Children and Education ,"£3,320.66"
8001495567, BUPA CARE HOMES (ANS) LTD , Temporary Accommodation ,"£3,319.95"
8001517370, FOSTERING OPTIONS LTD , Children and Education ,"£3,316.80"
8001507482, PERSON CENTRED CARE HOMES DAY OPPS , Social care ,"£3,306.00"
1900784749, REYNOLDS PORTER CHAMBERLAIN LLP , Legal ,"£3,296.60"
8001517472, CHILDREN FIRST FOSTERING AGENCY LTD , Children and Education ,"£3,295.71"
8001497953, NORTH LONDON BIKUR CHOLIM LTD , Social care ,"£3,284.84"
8001518688, CONNIFIERS CARE LIMITED , Temporary Accommodation ,"£3,278.57"
8001518706, CONNIFIERS CARE LIMITED , Temporary Accommodation ,"£3,278.57"
1900786462,REDACTED PERSONAL DATA, Legal ,"£3,273.75"
8001517480, FOCUS ON FOSTERING LTD , Children and Education ,"£3,267.90"
8001517492, FOCUS ON FOSTERING LTD , Children and Education ,"£3,267.90"
8001517469, FOCUS ON FOSTERING LTD , Children and Education ,"£3,267.81"
1900786478, KENDALL & SONS LTD ," Construction, Property and Fac Man ","£3,267.00"
8001517565, ST CHRISTOPHER'S FELLOWSHIP , Children and Education ,"£3,257.14"
8001519350, SOMERSET VILLA RESIDENTIAL CARE HOM , Temporary Accommodation ,"£3,257.14"
8001518594, ASHNESS CARE LTD , Temporary Accommodation ,"£3,251.04"
8001516523, VINEYARD (UK) SERVICES LTD , Social care ,"£3,250.60"
1900784704, AMEO LIMITED , People and Recruitment ,"£3,250.00"
1900784706, AMEO LIMITED , People and Recruitment ,"£3,250.00"
1900785954, AMEO LIMITED , People and Recruitment ,"£3,250.00"
8001518745, WOODSIDE HOME , Temporary Accommodation ,"£3,248.57"
8001517360, FOSTERCARE UK LTD , Children and Education ,"£3,240.90"
1900786099, PREMIER CAREWAITING LTD , General ,"£3,240.30"
8001515924, VENETIA RESIDENTIAL CARE HOME , Temporary Accommodation ,"£3,240.00"
8001517588, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,239.52"
8001517445, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,235.71"
8001517446, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,235.71"
8001517531, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£3,235.71"
8001497941, THE SONS OF DIVINE PROVIDENCE , Temporary Accommodation ,"£3,232.29"
8001517580, CHILDREN FIRST FOSTERING AGENCY LTD , Children and Education ,"£3,229.80"
8001511361, EXTRA MILE CARE COMPANY , Social care ,"£3,227.37"
8001498033, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,226.20"
8001498104, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,226.20"
8001517416, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,221.40"
8001517589, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,221.40"
8001520528, NAS SERVICES LTD , Social care ,"£3,218.10"
8001479387, MAPLE CARE AND SUPPORT SERVICES LTD , Temporary Accommodation ,"£3,214.29"
8001517357, THE FOSTERING FOUNDATION LTD , Children and Education ,"£3,214.29"
8001517391, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517392, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517393, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517396, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517410, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517412, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517414, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,214.29"
8001517425, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,214.29"
8001517468, RAINBOW FOSTERING SERVICES LTD , Children and Education ,"£3,214.29"
8001517584, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,214.29"
8001518709, MAPLE CARE AND SUPPORT SERVICES LTD , Temporary Accommodation ,"£3,214.29"
8001518749, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001518766, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001518771, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001518790, SCIMITAR CARE HOTELS PLC , Temporary Accommodation ,"£3,214.29"
8001518816, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001518817, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001518825, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001519344, SOMERSET VILLA RESIDENTIAL CARE HOM , Temporary Accommodation ,"£3,214.29"
8001519349, SOMERSET VILLA RESIDENTIAL CARE HOM , Temporary Accommodation ,"£3,214.29"
8001520565, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,214.29"
8001503122, ONE HOUSING GROUP LTD , Social care ,"£3,213.10"
1900784877, VIRGIN MEDIA PAYMENTS LIMITED , IT and Telecoms ,"£3,212.77"
5201112133, KEEGANS LTD ," Construction, Property and Fac Man ","£3,211.50"
8001497978, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,210.72"
8001517525, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,210.00"
8001517533, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,210.00"
8001517545, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,210.00"
8001517432, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517433, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517551, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517552, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517581, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517587, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.63"
8001517387, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.50"
8001517431, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,208.50"
5201113681, EFFECTABLE CONSTRUCTION SERVICES LT , Social care ,"£3,204.21"
5201114505, POWER DATA ASSOCIATES LTD , Energy and Utilities ,"£3,200.00"
8001517459, CHILDREN FIRST FOSTERING AGENCY LTD , Children and Education ,"£3,196.84"
8001517460, CHILDREN FIRST FOSTERING AGENCY LTD , Children and Education ,"£3,196.84"
200335595, KURDISH COMMUNITY CENTRE , Social care ,"£3,189.68"
200336098, KURDISH COMMUNITY CENTRE , Social care ,"£3,189.68"
8001520515, NORTH LONDON BIKUR CHOLIM LTD , Social care ,"£3,178.89"
8001495702, CARE UK COMMUNITY PARTNERSHIPS LTD , Temporary Accommodation ,"£3,178.18"
8001517364, FIVE RIVERS CHILD CARE LTD , Children and Education ,"£3,171.43"
8001517365, FIVE RIVERS CHILD CARE LTD , Children and Education ,"£3,171.43"
8001517382, FIVE RIVERS CHILD CARE LTD , Children and Education ,"£3,171.43"
8001517421, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,171.43"
8001517422, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,171.43"
8001517423, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,171.43"
8001517424, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,171.43"
8001517447, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,171.43"
8001517540, LINK FOSTERING AGENCY LIMITED , Children and Education ,"£3,165.21"
8001515893, UNIFIED CARE LTD , Temporary Accommodation ,"£3,163.46"
8001495670, NEW CENTURY CARE (FINCHLEY) LTD , Temporary Accommodation ,"£3,162.70"
5201112340, DAVENPORT VANE LTD , People and Recruitment ,"£3,159.80"
5201113779, SIEMENS ENTERPRISE COMMUNICATIONS , IT and Telecoms ,"£3,154.35"
1900784722, XTEND UK LTD , People and Recruitment ,"£3,150.00"
8001500102, DILIGENT CARE SERVICES LTD , Social care ,"£3,150.00"
8001517523, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£3,150.00"
8001517553, SUPPORTED FOSTERING SERVICES , Children and Education ,"£3,150.00"
8001517564, ALLIANCE FOSTER CARE LIMITED , Children and Education ,"£3,150.00"
8001518767, CHITIMALI LOCUM MEDICAL LIMITED , Temporary Accommodation ,"£3,149.57"
8001517375, GREATER LONDON FOSTERING LTD , Children and Education ,"£3,149.40"
8001517491, ACORN FOSTERING SERVICES LIMITED , Children and Education ,"£3,137.14"
5201113146, PACE FUELCARE LTD , Energy and Utilities ,"£3,133.00"
1900786106, CLIFFORD DEVLIN LTD ," Construction, Property and Fac Man ","£3,130.00"
5201113821, SOUTHERN LANDSCAPE AND CONSTRUCTION ," Construction, Property and Fac Man ","£3,130.00"
8001517401, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.70"
8001517350, HILLCREST CARE SERVICES LTD , Children and Education ,"£3,128.57"
8001517386, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.57"
8001517411, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.57"
8001517419, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.57"
8001517426, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,128.57"
8001517477, 24 SEVEN FOSTERING SERVICES LTD , Children and Education ,"£3,128.57"
8001517496, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,128.57"
8001517499, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,128.57"
8001517506, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.57"
8001517514, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,128.57"
8001517530, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£3,128.57"
8001517534, RYANCARE FOSTERING LTD , Children and Education ,"£3,128.57"
8001517538, HILLCREST CARE SERVICES LTD , Children and Education ,"£3,128.57"
8001517572, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,128.57"
8001517573, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,128.57"
8001517575, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,128.57"
8001517576, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,128.57"
8001520504, THE SONS OF DIVINE PROVIDENCE , Temporary Accommodation ,"£3,128.01"
8001497947, THE REGARD PARTNERSHIP LIMITED , Social care ,"£3,124.67"
1900784498, PURDY CONTRACTS LTD ," Construction, Property and Fac Man ","£3,124.35"
8001520592, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,122.15"
8001519300, PARADISE HOUSE ASSOCIATION LTD , Temporary Accommodation ,"£3,117.73"
1900786118, STATEBOND LTD T/A HORNSEY AGENCIES , Temporary Accommodation ,"£3,117.40"
8001509581, AUTISM WEST MIDLANDS , Social care ,"£3,116.59"
8001517353, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,114.80"
8001517408, OUTLOOK FOSTERING SERVICES LTD , Children and Education ,"£3,107.31"
8001517343, SUNBEAM FOSTERING AGENCY LTD , Children and Education ,"£3,107.14"
8001517429, SUNBEAM FOSTERING AGENCY LTD , Children and Education ,"£3,107.14"
8001517430, SUNBEAM FOSTERING AGENCY LTD , Children and Education ,"£3,107.14"
8001517510, FUTURE FOSTERING LTD , Children and Education ,"£3,107.14"
8001517549, SUNBEAM FOSTERING AGENCY LTD , Children and Education ,"£3,107.14"
8001517550, SUNBEAM FOSTERING AGENCY LTD , Children and Education ,"£3,107.14"
8001520538, SPRINGDENE NURSING & CARE HOMES LTD , Temporary Accommodation ,"£3,107.14"
1900784866, THE CO-OPERATIVE FUNERALCARE , General ,"£3,105.00"
8001509662, KISHARON , Social care ,"£3,104.03"
8001517376, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,098.57"
8001517455, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,098.57"
8001517541, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,098.57"
8001517542, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,098.57"
8001517543, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,098.57"
8001517557, FOCUS ON FOSTERING LTD , Children and Education ,"£3,095.70"
1900786395,REDACTED PERSONAL DATA, Children and Education ,"£3,094.10"
8001495660, LANCAM NURSING HOME , Temporary Accommodation ,"£3,090.50"
1900786484, THE PRUDENTIAL ASSURANCE CO LTD , General ,"£3,090.18"
200335564, HORNSEY HOUSING TRUST , Social care ,"£3,086.72"
200336066, HORNSEY HOUSING TRUST , Social care ,"£3,086.72"
8001516325, CHARTWELL CARE PLC , Temporary Accommodation ,"£3,085.71"
8001497922, QUEEN ANN HOUSE , Temporary Accommodation ,"£3,085.61"
5201113013, EFFECTABLE CONSTRUCTION SERVICES LT , Social care ,"£3,082.99"
8001498077, MAGICARE LTD , Temporary Accommodation ,"£3,077.86"
8001498088, ROSEVIEW CARE HOMES , Temporary Accommodation ,"£3,077.86"
8001517161, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517162, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517168, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517172, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517173, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517174, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517177, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517178, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517179, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517180, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517181, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517186, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517188, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517189, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517191, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517193, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517194, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517195, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517196, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517197, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517198, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517201, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517203, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517204, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517206, TWINGLOBE CARE HOMES LTD , Social care ,"£3,077.86"
8001517208, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517217, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517221, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517223, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,077.86"
8001517526, XCEL 2000 FOSTERCARE SERVICES LTD , Children and Education ,"£3,077.14"
8001517527, XCEL 2000 FOSTERCARE SERVICES LTD , Children and Education ,"£3,077.14"
8001518733, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,077.14"
1900785247, MAG50ADMIN LIMITED , Children and Education ,"£3,070.00"
8001517372, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,064.29"
8001517373, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,064.29"
8001517374, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,064.29"
8001517521, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£3,064.29"
8001517494, FOCUS ON FOSTERING LTD , Children and Education ,"£3,062.23"
8001517495, FOCUS ON FOSTERING LTD , Children and Education ,"£3,062.23"
8001499523, DILIGENT CARE SERVICES LTD , Temporary Accommodation ,"£3,061.50"
8001519331, ROYAL MENCAP SOCIETY , Temporary Accommodation ,"£3,060.95"
8001517399, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,060.00"
8001517567, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,060.00"
8001517568, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,060.00"
8001517569, PHOENIX COMMUNITY CARE LTD , Children and Education ,"£3,060.00"
1900784899, INDEPENDENT BUSINESS SERVICES LTD , People and Recruitment ,"£3,057.60"
8001517209, TWINGLOBE CARE HOMES LTD , Temporary Accommodation ,"£3,056.65"
8001517535, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,055.50"
8001517536, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,055.50"
8001517537, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,055.50"
8001517556, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,055.50"
8001495631, CARE UK COMMUNITY PARTNERSHIPS LTD , Temporary Accommodation ,"£3,051.98"
8001495632, CARE UK COMMUNITY PARTNERSHIPS LTD , Temporary Accommodation ,"£3,051.98"
8001495671, CARE UK COMMUNITY PARTNERSHIPS LTD , Temporary Accommodation ,"£3,051.98"
8001515853, WESTELM HOMES LIMITED , Temporary Accommodation ,"£3,051.34"
5201113540, B & L COACHES , Travel ,"£3,050.65"
1900785204, DRAINSMART LIMITED ," Construction, Property and Fac Man ","£3,050.00"
8001518664, DRS CARE HOMES LTD , Temporary Accommodation ,"£3,043.37"
8001517428, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,042.86"
8001517517, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,042.86"
8001517519, CAPSTONE VISION FOSTER CARE LTD , Children and Education ,"£3,042.86"
5201112469, MIDLAND FORESTRY LTD , Public Realm ,"£3,042.69"
8001517592, DIVERSE CARE (UK) LTD , Children and Education ,"£3,041.64"
8001514889,REDACTED PERSONAL DATA, Social care ,"£3,039.87"
1900785190, DISCLOSURE & BARRING SERVICE , People and Recruitment ,"£3,036.00"
1900786385, CONNECT PUBLIC AFFAIRS LIMITED , General ,"£3,034.61"
8001517348, TACT , Children and Education ,"£3,030.00"
8001517380, TACT , Children and Education ,"£3,030.00"
8001517383, TACT , Children and Education ,"£3,030.00"
8001517384, TACT , Children and Education ,"£3,030.00"
8001517444, TACT , Children and Education ,"£3,030.00"
8001517453, TACT , Children and Education ,"£3,030.00"
8001495630, BUPA CARE HOMES (ANS) LTD , Temporary Accommodation ,"£3,029.84"
8001495690, BUPA CARE HOMES (ANS) LTD , Social care ,"£3,029.84"
8001493781, YOUTH JUSTICE BOARD FOR ENGLAND & W , Children and Education ,"£3,029.26"
1900786534,REDACTED PERSONAL DATA, Temporary Accommodation ,"£3,025.33"
1900786477, KENDALL & SONS LTD ," Construction, Property and Fac Man ","£3,024.00"
8001520510, THE REGARD PARTNERSHIP LIMITED , Social care ,"£3,023.87"
1900786142, CGI IT UK LIMITED , IT and Telecoms ,"£3,018.00"
8001519270, WEST LONDON MISSION , Temporary Accommodation ,"£3,017.79"
8001495606, BROOKLAND HOMES LTD , Temporary Accommodation ,"£3,016.59"
8001498021, PRECIOUS HOMES LTD , Temporary Accommodation ,"£3,011.42"
8001498073, MAGICARE LTD , Temporary Accommodation ,"£3,011.42"
8001498074, MAGICARE LTD , Temporary Accommodation ,"£3,011.42"
8001517362, FOSTER CARE ASSOCIATES LIMITED , Children and Education ,"£3,010.63"
8001517363, FOSTER CARE ASSOCIATES LIMITED , Children and Education ,"£3,010.63"
1900785999, CROYDON COUNCIL , Finance ,"£3,010.00"
8001518606, ROSS WYLD CARE HOME , Temporary Accommodation ,"£3,009.73"
8001517513, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,005.10"
8001517574, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£3,005.01"
8001506382, KISHARON , Social care ,"£3,003.90"
1900784599,REDACTED PERSONAL DATA, Legal ,"£3,000.00"
5201112341, LONDON PARKS & GREEN SPACES FORUM , Public Realm ,"£3,000.00"
8001510461, NEXT STEP SUPPORT LTD , Temporary Accommodation ,"£3,000.00"
8001517361, TIME FOR CHILDREN LIMITED , Children and Education ,"£3,000.00"
8001517388, NEXT STEP FOSTERING SERVICES LTD , Children and Education ,"£3,000.00"
8001517402, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,000.00"
8001517403, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,000.00"
8001517417, CARE ADMIN & MANAGEMENT SERVICE LTD , Children and Education ,"£3,000.00"
8001517437, HILLCREST CARE SERVICES LTD , Children and Education ,"£3,000.00"
8001517466, INTEGRATED FOSTERING SERVICES LTD , Children and Education ,"£3,000.00"
8001517467, INTEGRATED FOSTERING SERVICES LTD , Children and Education ,"£3,000.00"
8001518644, BELMONT HOUSE CARE HOME , Temporary Accommodation ,"£3,000.00"
8001518691, BELMONT HOUSE CARE HOME , Temporary Accommodation ,"£3,000.00"
8001518701, BELMONT HOUSE CARE HOME , Temporary Accommodation ,"£3,000.00"
8001518793, THE BARN HOUSE , Temporary Accommodation ,"£3,000.00"
8001518819, VINEYARD (UK) SERVICES LTD , Social care ,"£3,000.00"
8001519371, MELROSE HOUSE , Temporary Accommodation ,"£3,000.00"
8001517561, SUPPORTED FOSTERING SERVICES , Children and Education ,"£2,995.71"
8001517562, SUPPORTED FOSTERING SERVICES , Children and Education ,"£2,995.71"
8001497950, NORWOOD SCHOOLS LTD , Temporary Accommodation ,"£2,994.11"
8001497927, MAGICARE LTD , Temporary Accommodation ,"£2,989.28"
8001498068, MAGICARE LTD , Temporary Accommodation ,"£2,989.28"
8001518850, ASTON GRANGE LTD , Temporary Accommodation ,"£2,989.28"
1900786476, KENDALL & SONS LTD ," Construction, Property and Fac Man ","£2,989.00"
8001520482, QUEEN ANN HOUSE , Temporary Accommodation ,"£2,986.07"
8001500402, TURKISH CYPRIOT COMMUNITY ASSN. , Social care ,"£2,982.39"
8001497621, SHINE PARTNERSHIPS LTD , Temporary Accommodation ,"£2,980.43"
8001518855, TORRINGTON HOMES , Temporary Accommodation ,"£2,980.14"
5201113544, BRITISH TELECOMMUNICATIONS PLC ," Construction, Property and Fac Man ","£2,980.00"
8001517484, RYANCARE FOSTERING LTD , Children and Education ,"£2,978.57"
8001520634, MAGICARE LTD , Temporary Accommodation ,"£2,978.57"
8001520645, ROSEVIEW CARE HOMES , Temporary Accommodation ,"£2,978.57"
8001502386, ONE HOUSING GROUP LTD , Social care ,"£2,975.55"
1900786095, TURKISH CYPRIOT COMMUNITY ASSN. , General ,"£2,965.64"
8001519305,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,965.24"
8001519264,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,965.16"
8001519304,REDACTED PERSONAL DATA, Temporary Accommodation ,"£2,964.56"
8001516501, VINEYARD (UK) SERVICES LTD , Temporary Accommodation ,"£2,960.01"
8001517464, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£2,957.14"
8001517465, TALAWA FOSTERING SERVICES LTD , Children and Education ,"£2,957.14"
8001518693, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518694, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518695, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518696, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518697, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518698, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518699, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518700, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518704, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518705, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001518796, COOPERSCROFT CARE HOME , Temporary Accommodation ,"£2,957.14"
8001519388, METHODIST HOMES FOR THE AGED , Temporary Accommodation ,"£2,957.14"
8001507633, FOSTER CARE ASSOCIATES LIMITED , Children and Education ,"£2,954.27"
8001517582, FOSTER CARE ASSOCIATES LIMITED , Children and Education ,"£2,954.27"
1900784885,REDACTED PERSONAL DATA, Legal ,"£2,950.00"
8001517394, KENT HOMEFINDING AND FOSTERING LTD , Children and Education ,"£2,943.00"
8001517398, KENT HOMEFINDING AND FOSTERING LTD , Children and Education ,"£2,943.00"
8001517497, KENT HOMEFINDING AND FOSTERING LTD , Children and Education ,"£2,943.00"
5201113514, SAM'S CARS LIMITED , Travel ,"£2,942.20"
8001518591, ROSS WYLD CARE HOME , Temporary Accommodation ,"£2,941.76"
8001517512, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£2,938.80"
8001517457, THE NATIONAL FOSTERING AGENCY LTD , Children and Education ,"£2,938.76"
8001517450, WELLCARE FOSTERING SERVICES LIMITED , Children and Education ,"£2,935.71"
8001517451, WELLCARE FOSTERING SERVICES LIMITED , Children and Education ,"£2,935.71"
8001517454, WELLCARE FOSTERING SERVICES LIMITED , Children and Education ,"£2,935.71"
5201113997, TNT POST LONDON LTD , General ,"£2,928.79"
5201113349, BRITISH GAS BUSINESS , Energy and Utilities ,"£2,927.74"
